t,d0_x,d0_y,d0_z,d0_poserr,d0_solve_ms,d1_x,d1_y,d1_z,d1_poserr,d1_solve_ms,d2_x,d2_y,d2_z,d2_poserr,d2_solve_ms,d3_x,d3_y,d3_z,d3_poserr,d3_solve_ms,d4_x,d4_y,d4_z,d4_poserr,d4_solve_ms,leader_x,leader_y,leader_z,formation_max_err,min_spacing
15.1500,4.3949,-0.0000,-10.0000,0.7551,0.0951,4.3949,3.0000,-10.0000,0.7551,0.1017,4.3949,-3.0000,-10.0000,0.7551,0.0622,7.3949,0.0000,-10.0000,0.7551,0.0623,1.3949,0.0000,-10.0000,0.7551,0.0627,5.1500,0.0000,-5.0000,0.7551,3.0000
15.2000,4.4448,-0.0000,-10.0000,0.7552,0.0953,4.4448,3.0000,-10.0000,0.7552,0.0995,4.4448,-3.0000,-10.0000,0.7552,0.0625,7.4448,0.0000,-10.0000,0.7552,0.0635,1.4448,0.0000,-10.0000,0.7552,0.0628,5.2000,0.0000,-5.0000,0.7552,3.0000
15.2500,4.4948,-0.0000,-10.0000,0.7552,0.0951,4.4948,3.0000,-10.0000,0.7552,0.0997,4.4948,-3.0000,-10.0000,0.7552,0.0627,7.4948,0.0000,-10.0000,0.7552,0.0626,1.4948,0.0000,-10.0000,0.7552,0.0659,5.2500,0.0000,-5.0000,0.7552,3.0000
15.3000,4.5448,-0.0000,-10.0000,0.7552,0.0953,4.5448,3.0000,-10.0000,0.7552,0.0993,4.5448,-3.0000,-10.0000,0.7552,0.0622,7.5448,0.0000,-10.0000,0.7552,0.0624,1.5448,0.0000,-10.0000,0.7552,0.0625,5.3000,0.0000,-5.0000,0.7552,3.0000
15.3500,4.5948,-0.0000,-10.0000,0.7552,0.0971,4.5948,3.0000,-10.0000,0.7552,0.0998,4.5948,-3.0000,-10.0000,0.7552,0.0639,7.5948,0.0000,-10.0000,0.7552,0.0625,1.5948,0.0000,-10.0000,0.7552,0.0627,5.3500,0.0000,-5.0000,0.7552,3.0000
15.4000,4.6448,-0.0000,-10.0000,0.7552,0.0952,4.6448,3.0000,-10.0000,0.7552,0.1019,4.6448,-3.0000,-10.0000,0.7552,0.0630,7.6448,0.0000,-10.0000,0.7552,0.0625,1.6448,0.0000,-10.0000,0.7552,0.0638,5.4000,0.0000,-5.0000,0.7552,3.0000
15.4500,4.6948,-0.0000,-10.0000,0.7552,0.0951,4.6948,3.0000,-10.0000,0.7552,0.0994,4.6948,-3.0000,-10.0000,0.7552,0.0629,7.6948,0.0000,-10.0000,0.7552,0.0627,1.6948,0.0000,-10.0000,0.7552,0.0629,5.4500,0.0000,-5.0000,0.7552,3.0000
15.5000,4.7448,-0.0000,-10.0000,0.7552,0.0952,4.7448,3.0000,-10.0000,0.7552,0.1007,4.7448,-3.0000,-10.0000,0.7552,0.0640,7.7448,0.0000,-10.0000,0.7552,0.0638,1.7448,0.0000,-10.0000,0.7552,0.0628,5.5000,0.0000,-5.0000,0.7552,3.0000
15.5500,4.7948,-0.0000,-10.0000,0.7552,0.0904,4.7948,3.0000,-10.0000,0.7552,0.0943,4.7948,-3.0000,-10.0000,0.7552,0.0593,7.7948,0.0000,-10.0000,0.7552,0.0602,1.7948,0.0000,-10.0000,0.7552,0.0591,5.5500,0.0000,-5.0000,0.7552,3.0000
15.6000,4.8448,-0.0000,-10.0000,0.7552,0.0917,4.8448,3.0000,-10.0000,0.7552,0.0994,4.8448,-3.0000,-10.0000,0.7552,0.0629,7.8448,0.0000,-10.0000,0.7552,0.0595,1.8448,0.0000,-10.0000,0.7552,0.0594,5.6000,0.0000,-5.0000,0.7552,3.0000
15.6500,4.8948,-0.0000,-10.0000,0.7552,0.0904,4.8948,3.0000,-10.0000,0.7552,0.0947,4.8948,-3.0000,-10.0000,0.7552,0.0615,7.8948,0.0000,-10.0000,0.7552,0.0605,1.8948,0.0000,-10.0000,0.7552,0.0597,5.6500,0.0000,-5.0000,0.7552,3.0000
15.7000,4.9448,-0.0000,-10.0000,0.7552,0.0900,4.9448,3.0000,-10.0000,0.7552,0.0947,4.9448,-3.0000,-10.0000,0.7552,0.0601,7.9448,0.0000,-10.0000,0.7552,0.0616,1.9448,0.0000,-10.0000,0.7552,0.0597,5.7000,0.0000,-5.0000,0.7552,3.0000
15.7500,4.9948,-0.0000,-10.0000,0.7552,0.0901,4.9948,3.0000,-10.0000,0.7552,0.0944,4.9948,-3.0000,-10.0000,0.7552,0.0595,7.9948,0.0000,-10.0000,0.7552,0.0598,1.9948,0.0000,-10.0000,0.7552,0.0593,5.7500,0.0000,-5.0000,0.7552,3.0000
15.8000,5.0448,-0.0000,-10.0000,0.7552,0.0925,5.0448,3.0000,-10.0000,0.7552,0.0949,5.0448,-3.0000,-10.0000,0.7552,0.0599,8.0448,0.0000,-10.0000,0.7552,0.0601,2.0448,0.0000,-10.0000,0.7552,0.0604,5.8000,0.0000,-5.0000,0.7552,3.0000
15.8500,5.0948,-0.0000,-10.0000,0.7552,0.0906,5.0948,3.0000,-10.0000,0.7552,0.0953,5.0948,-3.0000,-10.0000,0.7552,0.0593,8.0948,0.0000,-10.0000,0.7552,0.0611,2.0948,0.0000,-10.0000,0.7552,0.0601,5.8500,0.0000,-5.0000,0.7552,3.0000
15.9000,5.1448,-0.0000,-10.0000,0.7552,0.0907,5.1448,3.0000,-10.0000,0.7552,0.0954,5.1448,-3.0000,-10.0000,0.7552,0.0599,8.1448,0.0000,-10.0000,0.7552,0.0616,2.1448,0.0000,-10.0000,0.7552,0.0598,5.9000,0.0000,-5.0000,0.7552,3.0000
15.9500,5.1948,-0.0000,-10.0000,0.7552,0.0912,5.1948,3.0000,-10.0000,0.7552,0.0957,5.1948,-3.0000,-10.0000,0.7552,0.0601,8.1948,0.0000,-10.0000,0.7552,0.0598,2.1948,0.0000,-10.0000,0.7552,0.0602,5.9500,0.0000,-5.0000,0.7552,3.0000
16.0000,5.2448,-0.0000,-10.0000,0.7552,0.0908,5.2448,3.0000,-10.0000,0.7552,0.0950,5.2448,-3.0000,-10.0000,0.7552,0.0609,8.2448,0.0000,-10.0000,0.7552,0.0598,2.2448,0.0000,-10.0000,0.7552,0.0598,6.0000,0.0000,-5.0000,0.7552,3.0000
16.0500,5.2948,-0.0000,-10.0000,0.7552,0.0913,5.2948,3.0000,-10.0000,0.7552,0.0972,5.2948,-3.0000,-10.0000,0.7552,0.0601,8.2948,0.0000,-10.0000,0.7552,0.0600,2.2948,0.0000,-10.0000,0.7552,0.0607,6.0500,0.0000,-5.0000,0.7552,3.0000
16.1000,5.3448,-0.0000,-10.0000,0.7552,0.0910,5.3448,3.0000,-10.0000,0.7552,0.0952,5.3448,-3.0000,-10.0000,0.7552,0.0594,8.3448,0.0000,-10.0000,0.7552,0.0595,2.3448,0.0000,-10.0000,0.7552,0.0599,6.1000,0.0000,-5.0000,0.7552,3.0000
16.1500,5.3948,-0.0000,-10.0000,0.7552,0.0959,5.3948,3.0000,-10.0000,0.7552,0.0957,5.3948,-3.0000,-10.0000,0.7552,0.0603,8.3948,0.0000,-10.0000,0.7552,0.0594,2.3948,0.0000,-10.0000,0.7552,0.0593,6.1500,0.0000,-5.0000,0.7552,3.0000
16.2000,5.4448,-0.0000,-10.0000,0.7552,0.0938,5.4448,3.0000,-10.0000,0.7552,0.0947,5.4448,-3.0000,-10.0000,0.7552,0.0598,8.4448,0.0000,-10.0000,0.7552,0.0597,2.4448,0.0000,-10.0000,0.7552,0.0605,6.2000,0.0000,-5.0000,0.7552,3.0000
16.2500,5.4948,-0.0000,-10.0000,0.7552,0.0903,5.4948,3.0000,-10.0000,0.7552,0.0943,5.4948,-3.0000,-10.0000,0.7552,0.0596,8.4948,0.0000,-10.0000,0.7552,0.0597,2.4948,0.0000,-10.0000,0.7552,0.0591,6.2500,0.0000,-5.0000,0.7552,3.0000
16.3000,5.5448,-0.0000,-10.0000,0.7552,0.0900,5.5448,3.0000,-10.0000,0.7552,0.0945,5.5448,-3.0000,-10.0000,0.7552,0.0615,8.5448,0.0000,-10.0000,0.7552,0.0590,2.5448,0.0000,-10.0000,0.7552,0.0594,6.3000,0.0000,-5.0000,0.7552,3.0000
16.3500,5.5948,-0.0000,-10.0000,0.7552,0.0898,5.5948,3.0000,-10.0000,0.7552,0.0939,5.5948,-3.0000,-10.0000,0.7552,0.0597,8.5948,0.0000,-10.0000,0.7552,0.0643,2.5948,0.0000,-10.0000,0.7552,0.0608,6.3500,0.0000,-5.0000,0.7552,3.0000
16.4000,5.6448,-0.0000,-10.0000,0.7552,0.0903,5.6448,3.0000,-10.0000,0.7552,0.0997,5.6448,-3.0000,-10.0000,0.7552,0.0631,8.6448,0.0000,-10.0000,0.7552,0.0595,2.6448,0.0000,-10.0000,0.7552,0.0600,6.4000,0.0000,-5.0000,0.7552,3.0000
16.4500,5.6948,-0.0000,-10.0000,0.7552,0.0928,5.6948,3.0000,-10.0000,0.7552,0.0994,5.6948,-3.0000,-10.0000,0.7552,0.0624,8.6948,0.0000,-10.0000,0.7552,0.0624,2.6948,0.0000,-10.0000,0.7552,0.0625,6.4500,0.0000,-5.0000,0.7552,3.0000
16.5000,5.7448,-0.0000,-10.0000,0.7552,0.0950,5.7448,3.0000,-10.0000,0.7552,0.0997,5.7448,-3.0000,-10.0000,0.7552,0.0618,8.7448,0.0000,-10.0000,0.7552,0.0595,2.7448,0.0000,-10.0000,0.7552,0.0591,6.5000,0.0000,-5.0000,0.7552,3.0000
16.5500,5.7948,-0.0000,-10.0000,0.7552,0.0902,5.7948,3.0000,-10.0000,0.7552,0.0945,5.7948,-3.0000,-10.0000,0.7552,0.0593,8.7948,0.0000,-10.0000,0.7552,0.0633,2.7948,0.0000,-10.0000,0.7552,0.0610,6.5500,0.0000,-5.0000,0.7552,3.0000
16.6000,5.8448,-0.0000,-10.0000,0.7552,0.0907,5.8448,3.0000,-10.0000,0.7552,0.0956,5.8448,-3.0000,-10.0000,0.7552,0.0597,8.8448,0.0000,-10.0000,0.7552,0.0603,2.8448,0.0000,-10.0000,0.7552,0.0596,6.6000,0.0000,-5.0000,0.7552,3.0000
16.6500,5.8948,-0.0000,-10.0000,0.7552,0.0968,5.8948,3.0000,-10.0000,0.7552,0.1003,5.8948,-3.0000,-10.0000,0.7552,0.0643,8.8948,0.0000,-10.0000,0.7552,0.0628,2.8948,0.0000,-10.0000,0.7552,0.0627,6.6500,0.0000,-5.0000,0.7552,3.0000
16.7000,5.9448,-0.0000,-10.0000,0.7552,0.0947,5.9448,3.0000,-10.0000,0.7552,0.0990,5.9448,-3.0000,-10.0000,0.7552,0.0596,8.9448,0.0000,-10.0000,0.7552,0.0635,2.9448,0.0000,-10.0000,0.7552,0.0628,6.7000,0.0000,-5.0000,0.7552,3.0000
16.7500,5.9948,-0.0000,-10.0000,0.7552,0.0947,5.9948,3.0000,-10.0000,0.7552,0.1001,5.9948,-3.0000,-10.0000,0.7552,0.0650,8.9948,0.0000,-10.0000,0.7552,0.0592,2.9948,0.0000,-10.0000,0.7552,0.0597,6.7500,0.0000,-5.0000,0.7552,3.0000
16.8000,6.0448,-0.0000,-10.0000,0.7552,0.0907,6.0448,3.0000,-10.0000,0.7552,0.0941,6.0448,-3.0000,-10.0000,0.7552,0.0590,9.0448,0.0000,-10.0000,0.7552,0.0596,3.0448,0.0000,-10.0000,0.7552,0.0592,6.8000,0.0000,-5.0000,0.7552,3.0000
16.8500,6.0948,-0.0000,-10.0000,0.7552,0.0899,6.0948,3.0000,-10.0000,0.7552,0.0939,6.0948,-3.0000,-10.0000,0.7552,0.0601,9.0948,0.0000,-10.0000,0.7552,0.0592,3.0948,0.0000,-10.0000,0.7552,0.0597,6.8500,0.0000,-5.0000,0.7552,3.0000
16.9000,6.1448,-0.0000,-10.0000,0.7552,0.0926,6.1448,3.0000,-10.0000,0.7552,0.0997,6.1448,-3.0000,-10.0000,0.7552,0.0594,9.1448,0.0000,-10.0000,0.7552,0.0597,3.1448,0.0000,-10.0000,0.7552,0.0605,6.9000,0.0000,-5.0000,0.7552,3.0000
16.9500,6.1948,-0.0000,-10.0000,0.7552,0.0901,6.1948,3.0000,-10.0000,0.7552,0.0943,6.1948,-3.0000,-10.0000,0.7552,0.0589,9.1948,0.0000,-10.0000,0.7552,0.0596,3.1948,0.0000,-10.0000,0.7552,0.0599,6.9500,0.0000,-5.0000,0.7552,3.0000
17.0000,6.2448,-0.0000,-10.0000,0.7552,0.0901,6.2448,3.0000,-10.0000,0.7552,0.0948,6.2448,-3.0000,-10.0000,0.7552,0.0595,9.2448,0.0000,-10.0000,0.7552,0.0591,3.2448,0.0000,-10.0000,0.7552,0.0594,7.0000,0.0000,-5.0000,0.7552,3.0000
17.0500,6.2948,-0.0000,-10.0000,0.7552,0.0899,6.2948,3.0000,-10.0000,0.7552,0.0942,6.2948,-3.0000,-10.0000,0.7552,0.0594,9.2948,0.0000,-10.0000,0.7552,0.0607,3.2948,0.0000,-10.0000,0.7552,0.0595,7.0500,0.0000,-5.0000,0.7552,3.0000
17.1000,6.3448,-0.0000,-10.0000,0.7552,0.0924,6.3448,3.0000,-10.0000,0.7552,0.0943,6.3448,-3.0000,-10.0000,0.7552,0.0589,9.3448,0.0000,-10.0000,0.7552,0.0592,3.3448,0.0000,-10.0000,0.7552,0.0590,7.1000,0.0000,-5.0000,0.7552,3.0000
17.1500,6.3948,-0.0000,-10.0000,0.7552,0.0902,6.3948,3.0000,-10.0000,0.7552,0.0940,6.3948,-3.0000,-10.0000,0.7552,0.0591,9.3948,0.0000,-10.0000,0.7552,0.0598,3.3948,0.0000,-10.0000,0.7552,0.0597,7.1500,0.0000,-5.0000,0.7552,3.0000
17.2000,6.4448,-0.0000,-10.0000,0.7552,0.0904,6.4448,3.0000,-10.0000,0.7552,0.1037,6.4448,-3.0000,-10.0000,0.7552,0.0601,9.4448,0.0000,-10.0000,0.7552,0.0619,3.4448,0.0000,-10.0000,0.7552,0.0595,7.2000,0.0000,-5.0000,0.7552,3.0000
17.2500,6.4948,-0.0000,-10.0000,0.7552,0.0905,6.4948,3.0000,-10.0000,0.7552,0.0944,6.4948,-3.0000,-10.0000,0.7552,0.0616,9.4948,0.0000,-10.0000,0.7552,0.0591,3.4948,0.0000,-10.0000,0.7552,0.0603,7.2500,0.0000,-5.0000,0.7552,3.0000
17.3000,6.5448,-0.0000,-10.0000,0.7552,0.0900,6.5448,3.0000,-10.0000,0.7552,0.0939,6.5448,-3.0000,-10.0000,0.7552,0.0592,9.5448,0.0000,-10.0000,0.7552,0.0684,3.5448,0.0000,-10.0000,0.7552,0.0595,7.3000,0.0000,-5.0000,0.7552,3.0000
17.3500,6.5948,-0.0000,-10.0000,0.7552,0.0897,6.5948,3.0000,-10.0000,0.7552,0.0965,6.5948,-3.0000,-10.0000,0.7552,0.0595,9.5948,0.0000,-10.0000,0.7552,0.0593,3.5948,0.0000,-10.0000,0.7552,0.0592,7.3500,0.0000,-5.0000,0.7552,3.0000
17.4000,6.6448,-0.0000,-10.0000,0.7552,0.0905,6.6448,3.0000,-10.0000,0.7552,0.0943,6.6448,-3.0000,-10.0000,0.7552,0.0594,9.6448,0.0000,-10.0000,0.7552,0.0624,3.6448,0.0000,-10.0000,0.7552,0.0602,7.4000,0.0000,-5.0000,0.7552,3.0000
17.4500,6.6948,-0.0000,-10.0000,0.7552,0.0910,6.6948,3.0000,-10.0000,0.7552,0.0950,6.6948,-3.0000,-10.0000,0.7552,0.0595,9.6948,0.0000,-10.0000,0.7552,0.0598,3.6948,0.0000,-10.0000,0.7552,0.0596,7.4500,0.0000,-5.0000,0.7552,3.0000
17.5000,6.7448,-0.0000,-10.0000,0.7552,0.0912,6.7448,3.0000,-10.0000,0.7552,0.0954,6.7448,-3.0000,-10.0000,0.7552,0.0600,9.7448,0.0000,-10.0000,0.7552,0.0602,3.7448,0.0000,-10.0000,0.7552,0.0603,7.5000,0.0000,-5.0000,0.7552,3.0000
17.5500,6.7948,-0.0000,-10.0000,0.7552,0.0911,6.7948,3.0000,-10.0000,0.7552,0.0971,6.7948,-3.0000,-10.0000,0.7552,0.0612,9.7948,0.0000,-10.0000,0.7552,0.0600,3.7948,0.0000,-10.0000,0.7552,0.0604,7.5500,0.0000,-5.0000,0.7552,3.0000
17.6000,6.8448,-0.0000,-10.0000,0.7552,0.0911,6.8448,3.0000,-10.0000,0.7552,0.0955,6.8448,-3.0000,-10.0000,0.7552,0.0601,9.8448,0.0000,-10.0000,0.7552,0.0648,3.8448,0.0000,-10.0000,0.7552,0.0611,7.6000,0.0000,-5.0000,0.7552,3.0000
17.6500,6.8948,-0.0000,-10.0000,0.7552,0.0910,6.8948,3.0000,-10.0000,0.7552,0.0953,6.8948,-3.0000,-10.0000,0.7552,0.0599,9.8948,0.0000,-10.0000,0.7552,0.0599,3.8948,0.0000,-10.0000,0.7552,0.0621,7.6500,0.0000,-5.0000,0.7552,3.0000
17.7000,6.9448,-0.0000,-10.0000,0.7552,0.0907,6.9448,3.0000,-10.0000,0.7552,0.0951,6.9448,-3.0000,-10.0000,0.7552,0.0598,9.9448,0.0000,-10.0000,0.7552,0.0598,3.9448,0.0000,-10.0000,0.7552,0.0605,7.7000,0.0000,-5.0000,0.7552,3.0000
17.7500,6.9948,-0.0000,-10.0000,0.7552,0.0934,6.9948,3.0000,-10.0000,0.7552,0.0950,6.9948,-3.0000,-10.0000,0.7552,0.0600,9.9948,0.0000,-10.0000,0.7552,0.0612,3.9948,0.0000,-10.0000,0.7552,0.0601,7.7500,0.0000,-5.0000,0.7552,3.0000
17.8000,7.0448,-0.0000,-10.0000,0.7552,0.0943,7.0448,3.0000,-10.0000,0.7552,0.0997,7.0448,-3.0000,-10.0000,0.7552,0.0624,10.0448,0.0000,-10.0000,0.7552,0.0595,4.0448,0.0000,-10.0000,0.7552,0.0592,7.8000,0.0000,-5.0000,0.7552,3.0000
17.8500,7.0948,-0.0000,-10.0000,0.7552,0.0903,7.0948,3.0000,-10.0000,0.7552,0.0942,7.0948,-3.0000,-10.0000,0.7552,0.0592,10.0948,0.0000,-10.0000,0.7552,0.0591,4.0948,0.0000,-10.0000,0.7552,0.0627,7.8500,0.0000,-5.0000,0.7552,3.0000
17.9000,7.1448,-0.0000,-10.0000,0.7552,0.0898,7.1448,3.0000,-10.0000,0.7552,0.0944,7.1448,-3.0000,-10.0000,0.7552,0.0601,10.1448,0.0000,-10.0000,0.7552,0.0596,4.1448,0.0000,-10.0000,0.7552,0.0599,7.9000,0.0000,-5.0000,0.7552,3.0000
17.9500,7.1948,-0.0000,-10.0000,0.7552,0.0952,7.1948,3.0000,-10.0000,0.7552,0.0948,7.1948,-3.0000,-10.0000,0.7552,0.0593,10.1948,0.0000,-10.0000,0.7552,0.0593,4.1948,0.0000,-10.0000,0.7552,0.0601,7.9500,0.0000,-5.0000,0.7552,3.0000
18.0000,7.2448,-0.0000,-10.0000,0.7552,0.0899,7.2448,3.0000,-10.0000,0.7552,0.0943,7.2448,-3.0000,-10.0000,0.7552,0.0589,10.2448,0.0000,-10.0000,0.7552,0.0596,4.2448,0.0000,-10.0000,0.7552,0.0590,8.0000,0.0000,-5.0000,0.7552,3.0000
18.0500,7.2948,-0.0000,-10.0000,0.7552,0.0898,7.2948,3.0000,-10.0000,0.7552,0.0941,7.2948,-3.0000,-10.0000,0.7552,0.0599,10.2948,0.0000,-10.0000,0.7552,0.0622,4.2948,0.0000,-10.0000,0.7552,0.0615,8.0500,0.0000,-5.0000,0.7552,3.0000
18.1000,7.3448,-0.0000,-10.0000,0.7552,0.0904,7.3448,3.0000,-10.0000,0.7552,0.0944,7.3448,-3.0000,-10.0000,0.7552,0.0592,10.3448,0.0000,-10.0000,0.7552,0.0605,4.3448,0.0000,-10.0000,0.7552,0.0594,8.1000,0.0000,-5.0000,0.7552,3.0000
18.1500,7.3948,-0.0000,-10.0000,0.7552,0.0927,7.3948,3.0000,-10.0000,0.7552,0.0953,7.3948,-3.0000,-10.0000,0.7552,0.0593,10.3948,0.0000,-10.0000,0.7552,0.0593,4.3948,0.0000,-10.0000,0.7552,0.0593,8.1500,0.0000,-5.0000,0.7552,3.0000
18.2000,7.4448,-0.0000,-10.0000,0.7552,0.0900,7.4448,3.0000,-10.0000,0.7552,0.0964,7.4448,-3.0000,-10.0000,0.7552,0.0624,10.4448,0.0000,-10.0000,0.7552,0.0594,4.4448,0.0000,-10.0000,0.7552,0.0601,8.2000,0.0000,-5.0000,0.7552,3.0000
18.2500,7.4948,-0.0000,-10.0000,0.7552,0.0899,7.4948,3.0000,-10.0000,0.7552,0.0948,7.4948,-3.0000,-10.0000,0.7552,0.0609,10.4948,0.0000,-10.0000,0.7552,0.0601,4.4948,0.0000,-10.0000,0.7552,0.0620,8.2500,0.0000,-5.0000,0.7552,3.0000
18.3000,7.5448,-0.0000,-10.0000,0.7552,0.0946,7.5448,3.0000,-10.0000,0.7552,0.0994,7.5448,-3.0000,-10.0000,0.7552,0.0626,10.5448,0.0000,-10.0000,0.7552,0.0627,4.5448,0.0000,-10.0000,0.7552,0.0646,8.3000,0.0000,-5.0000,0.7552,3.0000
18.3500,7.5948,-0.0000,-10.0000,0.7552,0.0920,7.5948,3.0000,-10.0000,0.7552,0.0942,7.5948,-3.0000,-10.0000,0.7552,0.0595,10.5948,0.0000,-10.0000,0.7552,0.0592,4.5948,0.0000,-10.0000,0.7552,0.0588,8.3500,0.0000,-5.0000,0.7552,3.0000
18.4000,7.6448,-0.0000,-10.0000,0.7552,0.0897,7.6448,3.0000,-10.0000,0.7552,0.0946,7.6448,-3.0000,-10.0000,0.7552,0.0602,10.6448,0.0000,-10.0000,0.7552,0.0598,4.6448,0.0000,-10.0000,0.7552,0.0599,8.4000,0.0000,-5.0000,0.7552,3.0000
18.4500,7.6948,-0.0000,-10.0000,0.7552,0.0905,7.6948,3.0000,-10.0000,0.7552,0.0950,7.6948,-3.0000,-10.0000,0.7552,0.0622,10.6948,0.0000,-10.0000,0.7552,0.0601,4.6948,0.0000,-10.0000,0.7552,0.0606,8.4500,0.0000,-5.0000,0.7552,3.0000
18.5000,7.7448,-0.0000,-10.0000,0.7552,0.0908,7.7448,3.0000,-10.0000,0.7552,0.0952,7.7448,-3.0000,-10.0000,0.7552,0.0596,10.7448,0.0000,-10.0000,0.7552,0.0599,4.7448,0.0000,-10.0000,0.7552,0.0632,8.5000,0.0000,-5.0000,0.7552,3.0000
18.5500,7.7948,-0.0000,-10.0000,0.7552,0.0904,7.7948,3.0000,-10.0000,0.7552,0.0951,7.7948,-3.0000,-10.0000,0.7552,0.0596,10.7948,0.0000,-10.0000,0.7552,0.0599,4.7948,0.0000,-10.0000,0.7552,0.0603,8.5500,0.0000,-5.0000,0.7552,3.0000
18.6000,7.8448,-0.0000,-10.0000,0.7552,0.0931,7.8448,3.0000,-10.0000,0.7552,0.0954,7.8448,-3.0000,-10.0000,0.7552,0.0597,10.8448,0.0000,-10.0000,0.7552,0.0612,4.8448,0.0000,-10.0000,0.7552,0.0602,8.6000,0.0000,-5.0000,0.7552,3.0000
18.6500,7.8948,-0.0000,-10.0000,0.7552,0.0911,7.8948,3.0000,-10.0000,0.7552,0.0949,7.8948,-3.0000,-10.0000,0.7552,0.0639,10.8948,0.0000,-10.0000,0.7552,0.0617,4.8948,0.0000,-10.0000,0.7552,0.0595,8.6500,0.0000,-5.0000,0.7552,3.0000
18.7000,7.9448,-0.0000,-10.0000,0.7552,0.0899,7.9448,3.0000,-10.0000,0.7552,0.0942,7.9448,-3.0000,-10.0000,0.7552,0.0593,10.9448,0.0000,-10.0000,0.7552,0.0593,4.9448,0.0000,-10.0000,0.7552,0.0605,8.7000,0.0000,-5.0000,0.7552,3.0000
18.7500,7.9948,-0.0000,-10.0000,0.7552,0.0911,7.9948,3.0000,-10.0000,0.7552,0.0944,7.9948,-3.0000,-10.0000,0.7552,0.0603,10.9948,0.0000,-10.0000,0.7552,0.0595,4.9948,0.0000,-10.0000,0.7552,0.0596,8.7500,0.0000,-5.0000,0.7552,3.0000
18.8000,8.0448,-0.0000,-10.0000,0.7552,0.0930,8.0448,3.0000,-10.0000,0.7552,0.0944,8.0448,-3.0000,-10.0000,0.7552,0.0593,11.0448,0.0000,-10.0000,0.7552,0.0592,5.0448,0.0000,-10.0000,0.7552,0.0594,8.8000,0.0000,-5.0000,0.7552,3.0000
18.8500,8.0948,-0.0000,-10.0000,0.7552,0.0904,8.0948,3.0000,-10.0000,0.7552,0.0993,8.0948,-3.0000,-10.0000,0.7552,0.0637,11.0948,0.0000,-10.0000,0.7552,0.0593,5.0948,0.0000,-10.0000,0.7552,0.0595,8.8500,0.0000,-5.0000,0.7552,3.0000
18.9000,8.1448,-0.0000,-10.0000,0.7552,0.0896,8.1448,3.0000,-10.0000,0.7552,0.0943,8.1448,-3.0000,-10.0000,0.7552,0.0606,11.1448,0.0000,-10.0000,0.7552,0.0617,5.1448,0.0000,-10.0000,0.7552,0.0596,8.9000,0.0000,-5.0000,0.7552,3.0000
18.9500,8.1948,-0.0000,-10.0000,0.7552,0.0901,8.1948,3.0000,-10.0000,0.7552,0.0941,8.1948,-3.0000,-10.0000,0.7552,0.0593,11.1948,0.0000,-10.0000,0.7552,0.0589,5.1948,0.0000,-10.0000,0.7552,0.0594,8.9500,0.0000,-5.0000,0.7552,3.0000
19.0000,8.2448,-0.0000,-10.0000,0.7552,0.0908,8.2448,3.0000,-10.0000,0.7552,0.0953,8.2448,-3.0000,-10.0000,0.7552,0.0599,11.2448,0.0000,-10.0000,0.7552,0.0595,5.2448,0.0000,-10.0000,0.7552,0.0595,9.0000,0.0000,-5.0000,0.7552,3.0000
19.0500,8.2948,-0.0000,-10.0000,0.7552,0.0907,8.2948,3.0000,-10.0000,0.7552,0.0975,8.2948,-3.0000,-10.0000,0.7552,0.0599,11.2948,0.0000,-10.0000,0.7552,0.0606,5.2948,0.0000,-10.0000,0.7552,0.0601,9.0500,0.0000,-5.0000,0.7552,3.0000
19.1000,8.3448,-0.0000,-10.0000,0.7552,0.0908,8.3448,3.0000,-10.0000,0.7552,0.0952,8.3448,-3.0000,-10.0000,0.7552,0.0602,11.3448,0.0000,-10.0000,0.7552,0.0624,5.3448,0.0000,-10.0000,0.7552,0.0598,9.1000,0.0000,-5.0000,0.7552,3.0000
19.1500,8.3948,-0.0000,-10.0000,0.7552,0.0905,8.3948,3.0000,-10.0000,0.7552,0.0953,8.3948,-3.0000,-10.0000,0.7552,0.0597,11.3948,0.0000,-10.0000,0.7552,0.0598,5.3948,0.0000,-10.0000,0.7552,0.0597,9.1500,0.0000,-5.0000,0.7552,3.0000
19.2000,8.4448,-0.0000,-10.0000,0.7552,0.0904,8.4448,3.0000,-10.0000,0.7552,0.0947,8.4448,-3.0000,-10.0000,0.7552,0.0606,11.4448,0.0000,-10.0000,0.7552,0.0599,5.4448,0.0000,-10.0000,0.7552,0.0596,9.2000,0.0000,-5.0000,0.7552,3.0000
19.2500,8.4948,-0.0000,-10.0000,0.7552,0.0902,8.4948,3.0000,-10.0000,0.7552,0.0981,8.4948,-3.0000,-10.0000,0.7552,0.0605,11.4948,0.0000,-10.0000,0.7552,0.0599,5.4948,0.0000,-10.0000,0.7552,0.0606,9.2500,0.0000,-5.0000,0.7552,3.0000
19.3000,8.5448,-0.0000,-10.0000,0.7552,0.0912,8.5448,3.0000,-10.0000,0.7552,0.0950,8.5448,-3.0000,-10.0000,0.7552,0.0596,11.5448,0.0000,-10.0000,0.7552,0.0598,5.5448,0.0000,-10.0000,0.7552,0.0598,9.3000,0.0000,-5.0000,0.7552,3.0000
