t,d0_x,d0_y,d0_z,d0_poserr,d0_solve_ms,d1_x,d1_y,d1_z,d1_poserr,d1_solve_ms,d2_x,d2_y,d2_z,d2_poserr,d2_solve_ms,d3_x,d3_y,d3_z,d3_poserr,d3_solve_ms,d4_x,d4_y,d4_z,d4_poserr,d4_solve_ms,leader_x,leader_y,leader_z,formation_max_err,min_spacing
0.0000,10.0000,-0.0000,-10.0000,0.0000,0.1560,10.0000,3.0000,-10.0000,0.0000,0.1214,10.0000,-3.0000,-10.0000,0.0000,0.1077,13.0000,0.0000,-10.0000,0.0000,0.0856,7.0000,0.0000,-10.0000,0.0000,0.0839,10.0000,0.0000,-5.0000,0.0000,3.0000
0.0500,10.0000,-0.0000,-10.0000,0.0000,0.1008,10.0000,3.0000,-10.0000,0.0000,0.1078,10.0000,-3.0000,-10.0000,0.0000,0.1006,13.0000,0.0000,-10.0000,0.0000,0.0739,7.0000,0.0000,-10.0000,0.0000,0.0701,10.0000,0.0000,-5.0000,0.0000,3.0000
0.1000,10.0000,-0.0000,-10.0000,0.0000,0.0954,10.0000,3.0000,-10.0000,0.0000,0.1003,10.0000,-3.0000,-10.0000,0.0000,0.0884,13.0000,0.0000,-10.0000,0.0000,0.0643,7.0000,0.0000,-10.0000,0.0000,0.0635,10.0000,0.0000,-5.0000,0.0000,3.0000
0.1500,10.0000,-0.0000,-10.0000,0.0000,0.0956,10.0000,3.0000,-10.0000,0.0000,0.1005,10.0000,-3.0000,-10.0000,0.0000,0.0798,13.0000,0.0000,-10.0000,0.0000,0.0604,7.0000,0.0000,-10.0000,0.0000,0.0599,10.0000,0.0000,-5.0000,0.0000,3.0000
0.2000,10.0000,-0.0000,-10.0000,0.0000,0.0913,10.0000,3.0000,-10.0000,0.0000,0.1012,10.0000,-3.0000,-10.0000,0.0000,0.0789,13.0000,0.0000,-10.0000,0.0000,0.0600,7.0000,0.0000,-10.0000,0.0000,0.0595,10.0000,0.0000,-5.0000,0.0000,3.0000
0.2500,10.0000,-0.0000,-10.0000,0.0000,0.0725,10.0000,3.0000,-10.0000,0.0000,0.0756,10.0000,-3.0000,-10.0000,0.0000,0.0581,13.0000,0.0000,-10.0000,0.0000,0.0458,7.0000,0.0000,-10.0000,0.0000,0.0438,10.0000,0.0000,-5.0000,0.0000,3.0000
0.3000,10.0000,-0.0000,-10.0000,0.0000,0.0724,10.0000,3.0000,-10.0000,0.0000,0.0760,10.0000,-3.0000,-10.0000,0.0000,0.0575,13.0000,0.0000,-10.0000,0.0000,0.0467,7.0000,0.0000,-10.0000,0.0000,0.0491,10.0000,0.0000,-5.0000,0.0000,3.0000
0.3500,10.0000,-0.0000,-10.0000,0.0000,0.0772,10.0000,3.0000,-10.0000,0.0000,0.0760,10.0000,-3.0000,-10.0000,0.0000,0.0535,13.0000,0.0000,-10.0000,0.0000,0.0438,7.0000,0.0000,-10.0000,0.0000,0.0433,10.0000,0.0000,-5.0000,0.0000,3.0000
0.4000,10.0000,-0.0000,-10.0000,0.0000,0.0731,10.0000,3.0000,-10.0000,0.0000,0.0785,10.0000,-3.0000,-10.0000,0.0000,0.0554,13.0000,0.0000,-10.0000,0.0000,0.0452,7.0000,0.0000,-10.0000,0.0000,0.0443,10.0000,0.0000,-5.0000,0.0000,3.0000
0.4500,10.0000,-0.0000,-10.0000,0.0000,0.0729,10.0000,3.0000,-10.0000,0.0000,0.0765,10.0000,-3.0000,-10.0000,0.0000,0.0553,13.0000,0.0000,-10.0000,0.0000,0.0444,7.0000,0.0000,-10.0000,0.0000,0.0442,10.0000,0.0000,-5.0000,0.0000,3.0000
0.5000,10.0000,-0.0000,-10.0000,0.0000,0.0735,10.0000,3.0000,-10.0000,0.0000,0.0767,10.0000,-3.0000,-10.0000,0.0000,0.0540,13.0000,0.0000,-10.0000,0.0000,0.0446,7.0000,0.0000,-10.0000,0.0000,0.0443,10.0000,0.0000,-5.0000,0.0000,3.0000
0.5500,10.0000,-0.0000,-10.0000,0.0000,0.0733,10.0000,3.0000,-10.0000,0.0000,0.0766,10.0000,-3.0000,-10.0000,0.0000,0.0544,13.0000,0.0000,-10.0000,0.0000,0.0443,7.0000,0.0000,-10.0000,0.0000,0.0448,10.0000,0.0000,-5.0000,0.0000,3.0000
0.6000,10.0000,-0.0000,-10.0000,0.0000,0.0733,10.0000,3.0000,-10.0000,0.0000,0.0768,10.0000,-3.0000,-10.0000,0.0000,0.0544,13.0000,0.0000,-10.0000,0.0000,0.0467,7.0000,0.0000,-10.0000,0.0000,0.0441,10.0000,0.0000,-5.0000,0.0000,3.0000
0.6500,10.0000,-0.0000,-10.0000,0.0000,0.0731,10.0000,3.0000,-10.0000,0.0000,0.0769,10.0000,-3.0000,-10.0000,0.0000,0.0536,13.0000,0.0000,-10.0000,0.0000,0.0444,7.0000,0.0000,-10.0000,0.0000,0.0442,10.0000,0.0000,-5.0000,0.0000,3.0000
0.7000,10.0000,-0.0000,-10.0000,0.0000,0.0752,10.0000,3.0000,-10.0000,0.0000,0.0764,10.0000,-3.0000,-10.0000,0.0000,0.0554,13.0000,0.0000,-10.0000,0.0000,0.0441,7.0000,0.0000,-10.0000,0.0000,0.0435,10.0000,0.0000,-5.0000,0.0000,3.0000
0.7500,10.0000,-0.0000,-10.0000,0.0000,0.0730,10.0000,3.0000,-10.0000,0.0000,0.0764,10.0000,-3.0000,-10.0000,0.0000,0.0529,13.0000,0.0000,-10.0000,0.0000,0.0439,7.0000,0.0000,-10.0000,0.0000,0.0440,10.0000,0.0000,-5.0000,0.0000,3.0000
0.8000,10.0000,-0.0000,-10.0000,0.0000,0.0725,10.0000,3.0000,-10.0000,0.0000,0.0759,10.0000,-3.0000,-10.0000,0.0000,0.0531,13.0000,0.0000,-10.0000,0.0000,0.0441,7.0000,0.0000,-10.0000,0.0000,0.0442,10.0000,0.0000,-5.0000,0.0000,3.0000
0.8500,10.0000,0.0000,-10.0000,0.0000,0.0838,10.0000,3.0000,-10.0000,0.0000,0.0778,10.0000,-3.0000,-10.0000,0.0000,0.0516,13.0000,0.0000,-10.0000,0.0000,0.0442,7.0000,0.0000,-10.0000,0.0000,0.0443,10.0000,0.0000,-5.0000,0.0000,3.0000
0.9000,10.0000,0.0000,-10.0000,0.0000,0.0725,10.0000,3.0000,-10.0000,0.0000,0.0804,10.0000,-3.0000,-10.0000,0.0000,0.0580,13.0000,0.0000,-10.0000,0.0000,0.0445,7.0000,0.0000,-10.0000,0.0000,0.0442,10.0000,0.0000,-5.0000,0.0000,3.0000
0.9500,10.0000,0.0000,-10.0000,0.0000,0.0726,10.0000,3.0000,-10.0000,0.0000,0.0763,10.0000,-3.0000,-10.0000,0.0000,0.0543,13.0000,0.0000,-10.0000,0.0000,0.0439,7.0000,0.0000,-10.0000,0.0000,0.0437,10.0000,0.0000,-5.0000,0.0000,3.0000
1.0000,10.0000,0.0000,-10.0000,0.0000,0.0771,10.0000,3.0000,-10.0000,0.0000,0.0764,10.0000,-3.0000,-10.0000,0.0000,0.0538,13.0000,0.0000,-10.0000,0.0000,0.0440,7.0000,0.0000,-10.0000,0.0000,0.0447,10.0000,0.0000,-5.0000,0.0000,3.0000
1.0500,10.0000,0.0000,-10.0000,0.0000,0.0726,10.0000,3.0000,-10.0000,0.0000,0.0790,10.0000,-3.0000,-10.0000,0.0000,0.0540,13.0000,0.0000,-10.0000,0.0000,0.0450,7.0000,0.0000,-10.0000,0.0000,0.0446,10.0000,0.0000,-5.0000,0.0000,3.0000
1.1000,10.0000,0.0000,-10.0000,0.0000,0.0732,10.0000,3.0000,-10.0000,0.0000,0.0764,10.0000,-3.0000,-10.0000,0.0000,0.0518,13.0000,0.0000,-10.0000,0.0000,0.0446,7.0000,0.0000,-10.0000,0.0000,0.0468,10.0000,0.0000,-5.0000,0.0000,3.0000
1.1500,10.0000,0.0000,-10.0000,0.0000,0.0739,10.0000,3.0000,-10.0000,0.0000,0.0766,10.0000,-3.0000,-10.0000,0.0000,0.0553,13.0000,0.0000,-10.0000,0.0000,0.0476,7.0000,0.0000,-10.0000,0.0000,0.0442,10.0000,0.0000,-5.0000,0.0000,3.0000
1.2000,10.0000,0.0000,-10.0000,0.0000,0.0735,10.0000,3.0000,-10.0000,0.0000,0.0815,10.0000,-3.0000,-10.0000,0.0000,0.0565,13.0000,0.0000,-10.0000,0.0000,0.0438,7.0000,0.0000,-10.0000,0.0000,0.0441,10.0000,0.0000,-5.0000,0.0000,3.0000
1.2500,10.0000,0.0000,-10.0000,0.0000,0.0723,10.0000,3.0000,-10.0000,0.0000,0.0760,10.0000,-3.0000,-10.0000,0.0000,0.0554,13.0000,0.0000,-10.0000,0.0000,0.0464,7.0000,0.0000,-10.0000,0.0000,0.0463,10.0000,0.0000,-5.0000,0.0000,3.0000
1.3000,10.0000,0.0000,-10.0000,0.0000,0.0725,10.0000,3.0000,-10.0000,0.0000,0.0760,10.0000,-3.0000,-10.0000,0.0000,0.0533,13.0000,0.0000,-10.0000,0.0000,0.0434,7.0000,0.0000,-10.0000,0.0000,0.0441,10.0000,0.0000,-5.0000,0.0000,3.0000
1.3500,10.0000,0.0000,-10.0000,0.0000,0.0754,10.0000,3.0000,-10.0000,0.0000,0.0760,10.0000,-3.0000,-10.0000,0.0000,0.0537,13.0000,0.0000,-10.0000,0.0000,0.0440,7.0000,0.0000,-10.0000,0.0000,0.0438,10.0000,0.0000,-5.0000,0.0000,3.0000
1.4000,10.0000,0.0000,-10.0000,0.0000,0.0725,10.0000,3.0000,-10.0000,0.0000,0.0759,10.0000,-3.0000,-10.0000,0.0000,0.0529,13.0000,0.0000,-10.0000,0.0000,0.0463,7.0000,0.0000,-10.0000,0.0000,0.0437,10.0000,0.0000,-5.0000,0.0000,3.0000
1.4500,10.0000,0.0000,-10.0000,0.0000,0.0725,10.0000,3.0000,-10.0000,0.0000,0.0761,10.0000,-3.0000,-10.0000,0.0000,0.0538,13.0000,0.0000,-10.0000,0.0000,0.0447,7.0000,0.0000,-10.0000,0.0000,0.0442,10.0000,0.0000,-5.0000,0.0000,3.0000
1.5000,10.0000,0.0000,-10.0000,0.0000,0.0730,10.0000,3.0000,-10.0000,0.0000,0.0773,10.0000,-3.0000,-10.0000,0.0000,0.0532,13.0000,0.0000,-10.0000,0.0000,0.0440,7.0000,0.0000,-10.0000,0.0000,0.0441,10.0000,0.0000,-5.0000,0.0000,3.0000
1.5500,10.0000,0.0000,-10.0000,0.0000,0.0749,10.0000,3.0000,-10.0000,0.0000,0.0768,10.0000,-3.0000,-10.0000,0.0000,0.0565,13.0000,0.0000,-10.0000,0.0000,0.0437,7.0000,0.0000,-10.0000,0.0000,0.0440,10.0000,0.0000,-5.0000,0.0000,3.0000
1.6000,10.0000,0.0000,-10.0000,0.0000,0.0728,10.0000,3.0000,-10.0000,0.0000,0.0762,10.0000,-3.0000,-10.0000,0.0000,0.0520,13.0000,0.0000,-10.0000,0.0000,0.0439,7.0000,0.0000,-10.0000,0.0000,0.0443,10.0000,0.0000,-5.0000,0.0000,3.0000
1.6500,10.0000,0.0000,-10.0000,0.0000,0.0724,10.0000,3.0000,-10.0000,0.0000,0.0758,10.0000,-3.0000,-10.0000,0.0000,0.0537,13.0000,0.0000,-10.0000,0.0000,0.0446,7.0000,0.0000,-10.0000,0.0000,0.0441,10.0000,0.0000,-5.0000,0.0000,3.0000
1.7000,10.0000,0.0000,-10.0000,0.0000,0.0724,10.0000,3.0000,-10.0000,0.0000,0.0782,10.0000,-3.0000,-10.0000,0.0000,0.0532,13.0000,0.0000,-10.0000,0.0000,0.0438,7.0000,0.0000,-10.0000,0.0000,0.0436,10.0000,0.0000,-5.0000,0.0000,3.0000
1.7500,10.0000,0.0000,-10.0000,0.0000,0.0725,10.0000,3.0000,-10.0000,0.0000,0.0761,10.0000,-3.0000,-10.0000,0.0000,0.0545,13.0000,0.0000,-10.0000,0.0000,0.0439,7.0000,0.0000,-10.0000,0.0000,0.0463,10.0000,0.0000,-5.0000,0.0000,3.0000
1.8000,10.0000,0.0000,-10.0000,0.0000,0.0728,10.0000,3.0000,-10.0000,0.0000,0.0761,10.0000,-3.0000,-10.0000,0.0000,0.0526,13.0000,0.0000,-10.0000,0.0000,0.0436,7.0000,0.0000,-10.0000,0.0000,0.0436,10.0000,0.0000,-5.0000,0.0000,3.0000
1.8500,10.0000,0.0000,-10.0000,0.0000,0.0731,10.0000,3.0000,-10.0000,0.0000,0.0790,10.0000,-3.0000,-10.0000,0.0000,0.0537,13.0000,0.0000,-10.0000,0.0000,0.0454,7.0000,0.0000,-10.0000,0.0000,0.0464,10.0000,0.0000,-5.0000,0.0000,3.0000
1.9000,10.0000,0.0000,-10.0000,0.0000,0.0769,10.0000,3.0000,-10.0000,0.0000,0.0772,10.0000,-3.0000,-10.0000,0.0000,0.0551,13.0000,0.0000,-10.0000,0.0000,0.0440,7.0000,0.0000,-10.0000,0.0000,0.0460,10.0000,0.0000,-5.0000,0.0000,3.0000
1.9500,10.0000,0.0000,-10.0000,0.0000,0.0724,10.0000,3.0000,-10.0000,0.0000,0.0764,10.0000,-3.0000,-10.0000,0.0000,0.0553,13.0000,0.0000,-10.0000,0.0000,0.0443,7.0000,0.0000,-10.0000,0.0000,0.0440,10.0000,0.0000,-5.0000,0.0000,3.0000
2.0000,10.0000,0.0000,-10.0000,0.0000,0.0778,10.0000,3.0000,-10.0000,0.0000,0.0805,10.0000,-3.0000,-10.0000,0.0000,0.0580,13.0000,0.0000,-10.0000,0.0000,0.0465,7.0000,0.0000,-10.0000,0.0000,0.0473,10.0000,0.0000,-5.0000,0.0000,3.0000
2.0500,10.0000,0.0000,-10.0000,0.0000,0.0765,10.0000,3.0000,-10.0000,0.0000,0.0803,10.0000,-3.0000,-10.0000,0.0000,0.0566,13.0000,0.0000,-10.0000,0.0000,0.0462,7.0000,0.0000,-10.0000,0.0000,0.0462,10.0000,0.0000,-5.0000,0.0000,3.0000
2.1000,10.0000,0.0000,-10.0000,0.0000,0.0768,10.0000,3.0000,-10.0000,0.0000,0.0810,10.0000,-3.0000,-10.0000,0.0000,0.0570,13.0000,0.0000,-10.0000,0.0000,0.0460,7.0000,0.0000,-10.0000,0.0000,0.0462,10.0000,0.0000,-5.0000,0.0000,3.0000
2.1500,10.0000,0.0000,-10.0000,0.0000,0.0766,10.0000,3.0000,-10.0000,0.0000,0.0801,10.0000,-3.0000,-10.0000,0.0000,0.0574,13.0000,0.0000,-10.0000,0.0000,0.0461,7.0000,0.0000,-10.0000,0.0000,0.0478,10.0000,0.0000,-5.0000,0.0000,3.0000
2.2000,10.0000,0.0000,-10.0000,0.0000,0.0768,10.0000,3.0000,-10.0000,0.0000,0.0831,10.0000,-3.0000,-10.0000,0.0000,0.0568,13.0000,0.0000,-10.0000,0.0000,0.0465,7.0000,0.0000,-10.0000,0.0000,0.0461,10.0000,0.0000,-5.0000,0.0000,3.0000
2.2500,10.0000,0.0000,-10.0000,0.0000,0.0765,10.0000,3.0000,-10.0000,0.0000,0.0803,10.0000,-3.0000,-10.0000,0.0000,0.0557,13.0000,0.0000,-10.0000,0.0000,0.0468,7.0000,0.0000,-10.0000,0.0000,0.0459,10.0000,0.0000,-5.0000,0.0000,3.0000
2.3000,10.0000,0.0000,-10.0000,0.0000,0.0764,10.0000,3.0000,-10.0000,0.0000,0.0799,10.0000,-3.0000,-10.0000,0.0000,0.0544,13.0000,0.0000,-10.0000,0.0000,0.0464,7.0000,0.0000,-10.0000,0.0000,0.0458,10.0000,0.0000,-5.0000,0.0000,3.0000
2.3500,10.0000,0.0000,-10.0000,0.0000,0.0767,10.0000,3.0000,-10.0000,0.0000,0.0805,10.0000,-3.0000,-10.0000,0.0000,0.0561,13.0000,0.0000,-10.0000,0.0000,0.0472,7.0000,0.0000,-10.0000,0.0000,0.0469,10.0000,0.0000,-5.0000,0.0000,3.0000
2.4000,10.0000,0.0000,-10.0000,0.0000,0.0766,10.0000,3.0000,-10.0000,0.0000,0.0805,10.0000,-3.0000,-10.0000,0.0000,0.0592,13.0000,0.0000,-10.0000,0.0000,0.0458,7.0000,0.0000,-10.0000,0.0000,0.0460,10.0000,0.0000,-5.0000,0.0000,3.0000
2.4500,10.0000,0.0000,-10.0000,0.0000,0.0767,10.0000,3.0000,-10.0000,0.0000,0.0806,10.0000,-3.0000,-10.0000,0.0000,0.0571,13.0000,0.0000,-10.0000,0.0000,0.0466,7.0000,0.0000,-10.0000,0.0000,0.0465,10.0000,0.0000,-5.0000,0.0000,3.0000
2.5000,10.0000,0.0000,-10.0000,0.0000,0.0773,10.0000,3.0000,-10.0000,0.0000,0.0821,10.0000,-3.0000,-10.0000,0.0000,0.0564,13.0000,0.0000,-10.0000,0.0000,0.0463,7.0000,0.0000,-10.0000,0.0000,0.0464,10.0000,0.0000,-5.0000,0.0000,3.0000
2.5500,10.0000,0.0000,-10.0000,0.0000,0.0767,10.0000,3.0000,-10.0000,0.0000,0.0831,10.0000,-3.0000,-10.0000,0.0000,0.0567,13.0000,0.0000,-10.0000,0.0000,0.0459,7.0000,0.0000,-10.0000,0.0000,0.0463,10.0000,0.0000,-5.0000,0.0000,3.0000
2.6000,10.0000,0.0000,-10.0000,0.0000,0.0766,10.0000,3.0000,-10.0000,0.0000,0.0801,10.0000,-3.0000,-10.0000,0.0000,0.0548,13.0000,0.0000,-10.0000,0.0000,0.0486,7.0000,0.0000,-10.0000,0.0000,0.0460,10.0000,0.0000,-5.0000,0.0000,3.0000
2.6500,10.0000,0.0000,-10.0000,0.0000,0.0731,10.0000,3.0000,-10.0000,0.0000,0.0767,10.0000,-3.0000,-10.0000,0.0000,0.0541,13.0000,0.0000,-10.0000,0.0000,0.0440,7.0000,0.0000,-10.0000,0.0000,0.0433,10.0000,0.0000,-5.0000,0.0000,3.0000
2.7000,10.0000,0.0000,-10.0000,0.0000,0.0763,10.0000,3.0000,-10.0000,0.0000,0.0804,10.0000,-3.0000,-10.0000,0.0000,0.0561,13.0000,0.0000,-10.0000,0.0000,0.0474,7.0000,0.0000,-10.0000,0.0000,0.0439,10.0000,0.0000,-5.0000,0.0000,3.0000
2.7500,10.0000,0.0000,-10.0000,0.0000,0.0728,10.0000,3.0000,-10.0000,0.0000,0.0760,10.0000,-3.0000,-10.0000,0.0000,0.0562,13.0000,0.0000,-10.0000,0.0000,0.0436,7.0000,0.0000,-10.0000,0.0000,0.0438,10.0000,0.0000,-5.0000,0.0000,3.0000
2.8000,10.0000,0.0000,-10.0000,0.0000,0.0728,10.0000,3.0000,-10.0000,0.0000,0.0763,10.0000,-3.0000,-10.0000,0.0000,0.0521,13.0000,0.0000,-10.0000,0.0000,0.0437,7.0000,0.0000,-10.0000,0.0000,0.0435,10.0000,0.0000,-5.0000,0.0000,3.0000
2.8500,10.0000,0.0000,-10.0000,0.0000,0.0772,10.0000,3.0000,-10.0000,0.0000,0.0762,10.0000,-3.0000,-10.0000,0.0000,0.0529,13.0000,0.0000,-10.0000,0.0000,0.0438,7.0000,0.0000,-10.0000,0.0000,0.0449,10.0000,0.0000,-5.0000,0.0000,3.0000
2.9000,10.0000,0.0000,-10.0000,0.0000,0.0727,10.0000,3.0000,-10.0000,0.0000,0.0759,10.0000,-3.0000,-10.0000,0.0000,0.0559,13.0000,0.0000,-10.0000,0.0000,0.0442,7.0000,0.0000,-10.0000,0.0000,0.0438,10.0000,0.0000,-5.0000,0.0000,3.0000
2.9500,10.0000,0.0000,-10.0000,0.0000,0.0724,10.0000,3.0000,-10.0000,0.0000,0.0758,10.0000,-3.0000,-10.0000,0.0000,0.0535,13.0000,0.0000,-10.0000,0.0000,0.0435,7.0000,0.0000,-10.0000,0.0000,0.0438,10.0000,0.0000,-5.0000,0.0000,3.0000
3.0000,10.0000,0.0000,-10.0000,0.0000,0.0780,10.0000,3.0000,-10.0000,0.0000,0.0758,10.0000,-3.0000,-10.0000,0.0000,0.0536,13.0000,0.0000,-10.0000,0.0000,0.0440,7.0000,0.0000,-10.0000,0.0000,0.0442,10.0000,0.0000,-5.0000,0.0000,3.0000
3.0500,10.0000,0.0000,-10.0000,0.0000,0.0727,10.0000,3.0000,-10.0000,0.0000,0.0777,10.0000,-3.0000,-10.0000,0.0000,0.0532,13.0000,0.0000,-10.0000,0.0000,0.0438,7.0000,0.0000,-10.0000,0.0000,0.0437,10.0000,0.0000,-5.0000,0.0000,3.0000
3.1000,10.0000,0.0000,-10.0000,0.0000,0.0724,10.0000,3.0000,-10.0000,0.0000,0.0760,10.0000,-3.0000,-10.0000,0.0000,0.0524,13.0000,0.0000,-10.0000,0.0000,0.0445,7.0000,0.0000,-10.0000,0.0000,0.0457,10.0000,0.0000,-5.0000,0.0000,3.0000
3.1500,10.0000,0.0000,-10.0000,0.0000,0.0722,10.0000,3.0000,-10.0000,0.0000,0.0800,10.0000,-3.0000,-10.0000,0.0000,0.0536,13.0000,0.0000,-10.0000,0.0000,0.0437,7.0000,0.0000,-10.0000,0.0000,0.0433,10.0000,0.0000,-5.0000,0.0000,3.0000
3.2000,10.0000,0.0000,-10.0000,0.0000,0.0728,10.0000,3.0000,-10.0000,0.0000,0.0795,10.0000,-3.0000,-10.0000,0.0000,0.0565,13.0000,0.0000,-10.0000,0.0000,0.0454,7.0000,0.0000,-10.0000,0.0000,0.0443,10.0000,0.0000,-5.0000,0.0000,3.0000
3.2500,10.0000,0.0000,-10.0000,0.0000,0.0727,10.0000,3.0000,-10.0000,0.0000,0.0764,10.0000,-3.0000,-10.0000,0.0000,0.0538,13.0000,0.0000,-10.0000,0.0000,0.0490,7.0000,0.0000,-10.0000,0.0000,0.0454,10.0000,0.0000,-5.0000,0.0000,3.0000
3.3000,10.0000,0.0000,-10.0000,0.0000,0.0779,10.0000,3.0000,-10.0000,0.0000,0.0801,10.0000,-3.0000,-10.0000,0.0000,0.0532,13.0000,0.0000,-10.0000,0.0000,0.0439,7.0000,0.0000,-10.0000,0.0000,0.0437,10.0000,0.0000,-5.0000,0.0000,3.0000
3.3500,10.0000,0.0000,-10.0000,0.0000,0.0721,10.0000,3.0000,-10.0000,0.0000,0.0802,10.0000,-3.0000,-10.0000,0.0000,0.0520,13.0000,0.0000,-10.0000,0.0000,0.0442,7.0000,0.0000,-10.0000,0.0000,0.0438,10.0000,0.0000,-5.0000,0.0000,3.0000
3.4000,10.0000,0.0000,-10.0000,0.0000,0.0728,10.0000,3.0000,-10.0000,0.0000,0.0763,10.0000,-3.0000,-10.0000,0.0000,0.0527,13.0000,0.0000,-10.0000,0.0000,0.0460,7.0000,0.0000,-10.0000,0.0000,0.0441,10.0000,0.0000,-5.0000,0.0000,3.0000
3.4500,10.0000,0.0000,-10.0000,0.0000,0.0729,10.0000,3.0000,-10.0000,0.0000,0.0761,10.0000,-3.0000,-10.0000,0.0000,0.0515,13.0000,0.0000,-10.0000,0.0000,0.0437,7.0000,0.0000,-10.0000,0.0000,0.0437,10.0000,0.0000,-5.0000,0.0000,3.0000
3.5000,10.0000,0.0000,-10.0000,0.0000,0.0750,10.0000,3.0000,-10.0000,0.0000,0.0799,10.0000,-3.0000,-10.0000,0.0000,0.0515,13.0000,0.0000,-10.0000,0.0000,0.0446,7.0000,0.0000,-10.0000,0.0000,0.0441,10.0000,0.0000,-5.0000,0.0000,3.0000
3.5500,10.0000,0.0000,-10.0000,0.0000,0.0728,10.0000,3.0000,-10.0000,0.0000,0.0758,10.0000,-3.0000,-10.0000,0.0000,0.0566,13.0000,0.0000,-10.0000,0.0000,0.0446,7.0000,0.0000,-10.0000,0.0000,0.0438,10.0000,0.0000,-5.0000,0.0000,3.0000
3.6000,10.0000,0.0000,-10.0000,0.0000,0.0724,10.0000,3.0000,-10.0000,0.0000,0.0764,10.0000,-3.0000,-10.0000,0.0000,0.0539,13.0000,0.0000,-10.0000,0.0000,0.0443,7.0000,0.0000,-10.0000,0.0000,0.0439,10.0000,0.0000,-5.0000,0.0000,3.0000
3.6500,10.0000,0.0000,-10.0000,0.0000,0.0781,10.0000,3.0000,-10.0000,0.0000,0.0770,10.0000,-3.0000,-10.0000,0.0000,0.0509,13.0000,0.0000,-10.0000,0.0000,0.0439,7.0000,0.0000,-10.0000,0.0000,0.0445,10.0000,0.0000,-5.0000,0.0000,3.0000
3.7000,10.0000,0.0000,-10.0000,0.0000,0.0731,10.0000,3.0000,-10.0000,0.0000,0.0769,10.0000,-3.0000,-10.0000,0.0000,0.0562,13.0000,0.0000,-10.0000,0.0000,0.0475,7.0000,0.0000,-10.0000,0.0000,0.0438,10.0000,0.0000,-5.0000,0.0000,3.0000
3.7500,10.0000,0.0000,-10.0000,0.0000,0.0725,10.0000,3.0000,-10.0000,0.0000,0.0766,10.0000,-3.0000,-10.0000,0.0000,0.0527,13.0000,0.0000,-10.0000,0.0000,0.0443,7.0000,0.0000,-10.0000,0.0000,0.0579,10.0000,0.0000,-5.0000,0.0000,3.0000
3.8000,10.0000,0.0000,-10.0000,0.0000,0.0726,10.0000,3.0000,-10.0000,0.0000,0.0762,10.0000,-3.0000,-10.0000,0.0000,0.0537,13.0000,0.0000,-10.0000,0.0000,0.0440,7.0000,0.0000,-10.0000,0.0000,0.0433,10.0000,0.0000,-5.0000,0.0000,3.0000
3.8500,10.0000,0.0000,-10.0000,0.0000,0.0734,10.0000,3.0000,-10.0000,0.0000,0.0796,10.0000,-3.0000,-10.0000,0.0000,0.0525,13.0000,0.0000,-10.0000,0.0000,0.0446,7.0000,0.0000,-10.0000,0.0000,0.0452,10.0000,0.0000,-5.0000,0.0000,3.0000
3.9000,10.0000,0.0000,-10.0000,0.0000,0.0734,10.0000,3.0000,-10.0000,0.0000,0.0773,10.0000,-3.0000,-10.0000,0.0000,0.0531,13.0000,0.0000,-10.0000,0.0000,0.0468,7.0000,0.0000,-10.0000,0.0000,0.0445,10.0000,0.0000,-5.0000,0.0000,3.0000
3.9500,10.0000,0.0000,-10.0000,0.0000,0.0730,10.0000,3.0000,-10.0000,0.0000,0.0766,10.0000,-3.0000,-10.0000,0.0000,0.0554,13.0000,0.0000,-10.0000,0.0000,0.0440,7.0000,0.0000,-10.0000,0.0000,0.0440,10.0000,0.0000,-5.0000,0.0000,3.0000
4.0000,10.0000,0.0000,-10.0000,0.0000,0.0730,10.0000,3.0000,-10.0000,0.0000,0.0764,10.0000,-3.0000,-10.0000,0.0000,0.0548,13.0000,0.0000,-10.0000,0.0000,0.0440,7.0000,0.0000,-10.0000,0.0000,0.0440,10.0000,0.0000,-5.0000,0.0000,3.0000
4.0500,10.0000,0.0000,-10.0000,0.0000,0.0733,10.0000,3.0000,-10.0000,0.0000,0.0771,10.0000,-3.0000,-10.0000,0.0000,0.0538,13.0000,0.0000,-10.0000,0.0000,0.0472,7.0000,0.0000,-10.0000,0.0000,0.0479,10.0000,0.0000,-5.0000,0.0000,3.0000
4.1000,10.0000,0.0000,-10.0000,0.0000,0.0764,10.0000,3.0000,-10.0000,0.0000,0.0763,10.0000,-3.0000,-10.0000,0.0000,0.0504,13.0000,0.0000,-10.0000,0.0000,0.0442,7.0000,0.0000,-10.0000,0.0000,0.0440,10.0000,0.0000,-5.0000,0.0000,3.0000
4.1500,10.0000,0.0000,-10.0000,0.0000,0.0750,10.0000,3.0000,-10.0000,0.0000,0.0805,10.0000,-3.0000,-10.0000,0.0000,0.0549,13.0000,0.0000,-10.0000,0.0000,0.0441,7.0000,0.0000,-10.0000,0.0000,0.0442,10.0000,0.0000,-5.0000,0.0000,3.0000
4.2000,10.0000,0.0000,-10.0000,0.0000,0.0730,10.0000,3.0000,-10.0000,0.0000,0.0766,10.0000,-3.0000,-10.0000,0.0000,0.0567,13.0000,0.0000,-10.0000,0.0000,0.0445,7.0000,0.0000,-10.0000,0.0000,0.0442,10.0000,0.0000,-5.0000,0.0000,3.0000
