t,d0_x,d0_y,d0_z,d0_poserr,d0_solve_ms,d1_x,d1_y,d1_z,d1_poserr,d1_solve_ms,d2_x,d2_y,d2_z,d2_poserr,d2_solve_ms,leader_x,leader_y,leader_z,formation_max_err,min_spacing
0.0000,13.0000,0.0000,-10.0000,0.0000,0.1296,8.5000,2.5980,-10.0000,0.0000,0.0831,8.5000,-2.5980,-10.0000,0.0000,0.0816,10.0000,0.0000,-5.0000,0.0000,5.1960
0.0500,13.0000,0.0000,-10.0000,0.0000,0.0629,8.5000,2.5980,-10.0000,0.0000,0.0622,8.5000,-2.5980,-10.0000,0.0000,0.0617,10.0000,0.0000,-5.0000,0.0000,5.1960
0.1000,13.0000,0.0000,-10.0000,0.0000,0.0628,8.5000,2.5980,-10.0000,0.0000,0.0624,8.5000,-2.5980,-10.0000,0.0000,0.0617,10.0000,0.0000,-5.0000,0.0000,5.1960
0.1500,13.0000,0.0000,-10.0000,0.0000,0.0631,8.5000,2.5980,-10.0000,0.0000,0.0616,8.5000,-2.5980,-10.0000,0.0000,0.0615,10.0000,0.0000,-5.0000,0.0000,5.1960
0.2000,13.0000,0.0000,-10.0000,0.0000,0.0619,8.5000,2.5980,-10.0000,0.0000,0.0616,8.5000,-2.5980,-10.0000,0.0000,0.0617,10.0000,0.0000,-5.0000,0.0000,5.1960
0.2500,13.0000,0.0000,-10.0000,0.0000,0.0613,8.5000,2.5980,-10.0000,0.0000,0.0632,8.5000,-2.5980,-10.0000,0.0000,0.0618,10.0000,0.0000,-5.0000,0.0000,5.1960
0.3000,13.0000,0.0000,-10.0000,0.0000,0.0618,8.5000,2.5980,-10.0000,0.0000,0.0617,8.5000,-2.5980,-10.0000,0.0000,0.0617,10.0000,0.0000,-5.0000,0.0000,5.1960
0.3500,13.0000,0.0000,-10.0000,0.0000,0.0612,8.5000,2.5980,-10.0000,0.0000,0.0615,8.5000,-2.5980,-10.0000,0.0000,0.0609,10.0000,0.0000,-5.0000,0.0000,5.1960
0.4000,13.0000,0.0000,-10.0000,0.0000,0.0443,8.5000,2.5980,-10.0000,0.0000,0.0426,8.5000,-2.5980,-10.0000,0.0000,0.0422,10.0000,0.0000,-5.0000,0.0000,5.1960
0.4500,13.0000,0.0000,-10.0000,0.0000,0.0451,8.5000,2.5980,-10.0000,0.0000,0.0448,8.5000,-2.5980,-10.0000,0.0000,0.0422,10.0000,0.0000,-5.0000,0.0000,5.1960
0.5000,13.0000,0.0000,-10.0000,0.0000,0.0425,8.5000,2.5980,-10.0000,0.0000,0.0421,8.5000,-2.5980,-10.0000,0.0000,0.0447,10.0000,0.0000,-5.0000,0.0000,5.1960
0.5500,13.0000,0.0000,-10.0000,0.0000,0.0433,8.5000,2.5980,-10.0000,0.0000,0.0426,8.5000,-2.5980,-10.0000,0.0000,0.0444,10.0000,0.0000,-5.0000,0.0000,5.1960
0.6000,13.0000,0.0000,-10.0000,0.0000,0.0444,8.5000,2.5980,-10.0000,0.0000,0.0448,8.5000,-2.5980,-10.0000,0.0000,0.0421,10.0000,0.0000,-5.0000,0.0000,5.1960
0.6500,13.0000,0.0000,-10.0000,0.0000,0.0446,8.5000,2.5980,-10.0000,0.0000,0.0434,8.5000,-2.5980,-10.0000,0.0000,0.0420,10.0000,0.0000,-5.0000,0.0000,5.1960
0.7000,13.0000,0.0000,-10.0000,0.0000,0.0433,8.5000,2.5980,-10.0000,0.0000,0.0480,8.5000,-2.5980,-10.0000,0.0000,0.0445,10.0000,0.0000,-5.0000,0.0000,5.1960
0.7500,13.0000,0.0000,-10.0000,0.0000,0.0453,8.5000,2.5980,-10.0000,0.0000,0.0435,8.5000,-2.5980,-10.0000,0.0000,0.0425,10.0000,0.0000,-5.0000,0.0000,5.1960
0.8000,13.0000,0.0000,-10.0000,0.0000,0.0422,8.5000,2.5980,-10.0000,0.0000,0.0429,8.5000,-2.5980,-10.0000,0.0000,0.0424,10.0000,0.0000,-5.0000,0.0000,5.1960
0.8500,13.0000,0.0000,-10.0000,0.0000,0.0448,8.5000,2.5980,-10.0000,0.0000,0.0426,8.5000,-2.5980,-10.0000,0.0000,0.0424,10.0000,0.0000,-5.0000,0.0000,5.1960
0.9000,13.0000,0.0000,-10.0000,0.0000,0.0582,8.5000,2.5980,-10.0000,0.0000,0.0584,8.5000,-2.5980,-10.0000,0.0000,0.0579,10.0000,0.0000,-5.0000,0.0000,5.1960
0.9500,13.0000,0.0000,-10.0000,0.0000,0.0422,8.5000,2.5980,-10.0000,0.0000,0.0423,8.5000,-2.5980,-10.0000,0.0000,0.0424,10.0000,0.0000,-5.0000,0.0000,5.1960
1.0000,13.0000,0.0000,-10.0000,0.0000,0.0446,8.5000,2.5980,-10.0000,0.0000,0.0424,8.5000,-2.5980,-10.0000,0.0000,0.0423,10.0000,0.0000,-5.0000,0.0000,5.1960
1.0500,13.0000,0.0000,-10.0000,0.0000,0.0424,8.5000,2.5980,-10.0000,0.0000,0.0422,8.5000,-2.5980,-10.0000,0.0000,0.0420,10.0000,0.0000,-5.0000,0.0000,5.1960
1.1000,13.0000,0.0000,-10.0000,0.0000,0.0428,8.5000,2.5980,-10.0000,0.0000,0.0426,8.5000,-2.5980,-10.0000,0.0000,0.0446,10.0000,0.0000,-5.0000,0.0000,5.1960
1.1500,13.0000,0.0000,-10.0000,0.0000,0.0435,8.5000,2.5980,-10.0000,0.0000,0.0429,8.5000,-2.5980,-10.0000,0.0000,0.0427,10.0000,0.0000,-5.0000,0.0000,5.1960
1.2000,13.0000,0.0000,-10.0000,0.0000,0.0426,8.5000,2.5980,-10.0000,0.0000,0.0426,8.5000,-2.5980,-10.0000,0.0000,0.0427,10.0000,0.0000,-5.0000,0.0000,5.1960
1.2500,13.0000,0.0000,-10.0000,0.0000,0.0426,8.5000,2.5980,-10.0000,0.0000,0.0456,8.5000,-2.5980,-10.0000,0.0000,0.0448,10.0000,0.0000,-5.0000,0.0000,5.1960
1.3000,13.0000,0.0000,-10.0000,0.0000,0.0456,8.5000,2.5980,-10.0000,0.0000,0.0424,8.5000,-2.5980,-10.0000,0.0000,0.0445,10.0000,0.0000,-5.0000,0.0000,5.1960
1.3500,13.0000,0.0000,-10.0000,0.0000,0.0423,8.5000,2.5980,-10.0000,0.0000,0.0450,8.5000,-2.5980,-10.0000,0.0000,0.0451,10.0000,0.0000,-5.0000,0.0000,5.1960
1.4000,13.0000,0.0000,-10.0000,0.0000,0.0447,8.5000,2.5980,-10.0000,0.0000,0.0429,8.5000,-2.5980,-10.0000,0.0000,0.0441,10.0000,0.0000,-5.0000,0.0000,5.1960
1.4500,13.0000,0.0000,-10.0000,0.0000,0.0430,8.5000,2.5980,-10.0000,0.0000,0.0424,8.5000,-2.5980,-10.0000,0.0000,0.0421,10.0000,0.0000,-5.0000,0.0000,5.1960
1.5000,13.0000,0.0000,-10.0000,0.0000,0.0422,8.5000,2.5980,-10.0000,0.0000,0.0424,8.5000,-2.5980,-10.0000,0.0000,0.0440,10.0000,0.0000,-5.0000,0.0000,5.1960
1.5500,13.0000,0.0000,-10.0000,0.0000,0.0440,8.5000,2.5980,-10.0000,0.0000,0.0450,8.5000,-2.5980,-10.0000,0.0000,0.0421,10.0000,0.0000,-5.0000,0.0000,5.1960
1.6000,13.0000,0.0000,-10.0000,0.0000,0.0431,8.5000,2.5980,-10.0000,0.0000,0.0423,8.5000,-2.5980,-10.0000,0.0000,0.0422,10.0000,0.0000,-5.0000,0.0000,5.1960
1.6500,13.0000,0.0000,-10.0000,0.0000,0.0420,8.5000,2.5980,-10.0000,0.0000,0.0446,8.5000,-2.5980,-10.0000,0.0000,0.0440,10.0000,0.0000,-5.0000,0.0000,5.1960
1.7000,13.0000,0.0000,-10.0000,0.0000,0.0422,8.5000,2.5980,-10.0000,0.0000,0.0428,8.5000,-2.5980,-10.0000,0.0000,0.0424,10.0000,0.0000,-5.0000,0.0000,5.1960
1.7500,13.0000,0.0000,-10.0000,0.0000,0.0435,8.5000,2.5980,-10.0000,0.0000,0.0427,8.5000,-2.5980,-10.0000,0.0000,0.0425,10.0000,0.0000,-5.0000,0.0000,5.1960
1.8000,13.0000,0.0000,-10.0000,0.0000,0.0426,8.5000,2.5980,-10.0000,0.0000,0.0450,8.5000,-2.5980,-10.0000,0.0000,0.0421,10.0000,0.0000,-5.0000,0.0000,5.1960
1.8500,13.0000,0.0000,-10.0000,0.0000,0.0421,8.5000,2.5980,-10.0000,0.0000,0.0422,8.5000,-2.5980,-10.0000,0.0000,0.0420,10.0000,0.0000,-5.0000,0.0000,5.1960
1.9000,13.0000,0.0000,-10.0000,0.0000,0.0430,8.5000,2.5980,-10.0000,0.0000,0.0421,8.5000,-2.5980,-10.0000,0.0000,0.0422,10.0000,0.0000,-5.0000,0.0000,5.1960
1.9500,13.0000,0.0000,-10.0000,0.0000,0.0450,8.5000,2.5980,-10.0000,0.0000,0.0424,8.5000,-2.5980,-10.0000,0.0000,0.0420,10.0000,0.0000,-5.0000,0.0000,5.1960
2.0000,13.0000,0.0000,-10.0000,0.0000,0.0419,8.5000,2.5980,-10.0000,0.0000,0.0422,8.5000,-2.5980,-10.0000,0.0000,0.0422,10.0000,0.0000,-5.0000,0.0000,5.1960
2.0500,13.0000,0.0000,-10.0000,0.0000,0.0429,8.5000,2.5980,-10.0000,0.0000,0.0424,8.5000,-2.5980,-10.0000,0.0000,0.0423,10.0000,0.0000,-5.0000,0.0000,5.1960
2.1000,13.0000,0.0000,-10.0000,0.0000,0.0447,8.5000,2.5980,-10.0000,0.0000,0.0431,8.5000,-2.5980,-10.0000,0.0000,0.0437,10.0000,0.0000,-5.0000,0.0000,5.1960
2.1500,13.0000,0.0000,-10.0000,0.0000,0.0424,8.5000,2.5980,-10.0000,0.0000,0.0425,8.5000,-2.5980,-10.0000,0.0000,0.0421,10.0000,0.0000,-5.0000,0.0000,5.1960
2.2000,13.0000,0.0000,-10.0000,0.0000,0.0436,8.5000,2.5980,-10.0000,0.0000,0.0426,8.5000,-2.5980,-10.0000,0.0000,0.0453,10.0000,0.0000,-5.0000,0.0000,5.1960
2.2500,13.0000,0.0000,-10.0000,0.0000,0.0427,8.5000,2.5980,-10.0000,0.0000,0.0427,8.5000,-2.5980,-10.0000,0.0000,0.0422,10.0000,0.0000,-5.0000,0.0000,5.1960
2.3000,13.0000,0.0000,-10.0000,0.0000,0.0423,8.5000,2.5980,-10.0000,0.0000,0.0424,8.5000,-2.5980,-10.0000,0.0000,0.0421,10.0000,0.0000,-5.0000,0.0000,5.1960
2.3500,13.0000,0.0000,-10.0000,0.0000,0.0434,8.5000,2.5980,-10.0000,0.0000,0.0430,8.5000,-2.5980,-10.0000,0.0000,0.0454,10.0000,0.0000,-5.0000,0.0000,5.1960
2.4000,13.0000,0.0000,-10.0000,0.0000,0.0448,8.5000,2.5980,-10.0000,0.0000,0.0443,8.5000,-2.5980,-10.0000,0.0000,0.0422,10.0000,0.0000,-5.0000,0.0000,5.1960
2.4500,13.0000,0.0000,-10.0000,0.0000,0.0445,8.5000,2.5980,-10.0000,0.0000,0.0446,8.5000,-2.5980,-10.0000,0.0000,0.0443,10.0000,0.0000,-5.0000,0.0000,5.1960
2.5000,13.0000,0.0000,-10.0000,0.0000,0.0478,8.5000,2.5980,-10.0000,0.0000,0.0462,8.5000,-2.5980,-10.0000,0.0000,0.0430,10.0000,0.0000,-5.0000,0.0000,5.1960
2.5500,13.0000,0.0000,-10.0000,0.0000,0.0430,8.5000,2.5980,-10.0000,0.0000,0.0430,8.5000,-2.5980,-10.0000,0.0000,0.0422,10.0000,0.0000,-5.0000,0.0000,5.1960
2.6000,13.0000,0.0000,-10.0000,0.0000,0.0426,8.5000,2.5980,-10.0000,0.0000,0.0425,8.5000,-2.5980,-10.0000,0.0000,0.0441,10.0000,0.0000,-5.0000,0.0000,5.1960
2.6500,13.0000,0.0000,-10.0000,0.0000,0.0459,8.5000,2.5980,-10.0000,0.0000,0.0457,8.5000,-2.5980,-10.0000,0.0000,0.0442,10.0000,0.0000,-5.0000,0.0000,5.1960
2.7000,13.0000,0.0000,-10.0000,0.0000,0.0448,8.5000,2.5980,-10.0000,0.0000,0.0449,8.5000,-2.5980,-10.0000,0.0000,0.0445,10.0000,0.0000,-5.0000,0.0000,5.1960
2.7500,13.0000,0.0000,-10.0000,0.0000,0.0445,8.5000,2.5980,-10.0000,0.0000,0.0471,8.5000,-2.5980,-10.0000,0.0000,0.0446,10.0000,0.0000,-5.0000,0.0000,5.1960
2.8000,13.0000,0.0000,-10.0000,0.0000,0.0455,8.5000,2.5980,-10.0000,0.0000,0.0447,8.5000,-2.5980,-10.0000,0.0000,0.0450,10.0000,0.0000,-5.0000,0.0000,5.1960
2.8500,13.0000,0.0000,-10.0000,0.0000,0.0447,8.5000,2.5980,-10.0000,0.0000,0.0448,8.5000,-2.5980,-10.0000,0.0000,0.0446,10.0000,0.0000,-5.0000,0.0000,5.1960
2.9000,13.0000,0.0000,-10.0000,0.0000,0.0468,8.5000,2.5980,-10.0000,0.0000,0.0448,8.5000,-2.5980,-10.0000,0.0000,0.0448,10.0000,0.0000,-5.0000,0.0000,5.1960
2.9500,13.0000,0.0000,-10.0000,0.0000,0.0457,8.5000,2.5980,-10.0000,0.0000,0.0454,8.5000,-2.5980,-10.0000,0.0000,0.0459,10.0000,0.0000,-5.0000,0.0000,5.1960
3.0000,13.0000,0.0000,-10.0000,0.0000,0.0459,8.5000,2.5980,-10.0000,0.0000,0.0445,8.5000,-2.5980,-10.0000,0.0000,0.0462,10.0000,0.0000,-5.0000,0.0000,5.1960
3.0500,13.0000,0.0000,-10.0000,0.0000,0.0445,8.5000,2.5980,-10.0000,0.0000,0.0448,8.5000,-2.5980,-10.0000,0.0000,0.0455,10.0000,0.0000,-5.0000,0.0000,5.1960
3.1000,13.0000,0.0000,-10.0000,0.0000,0.0458,8.5000,2.5980,-10.0000,0.0000,0.0450,8.5000,-2.5980,-10.0000,0.0000,0.0447,10.0000,0.0000,-5.0000,0.0000,5.1960
3.1500,13.0000,0.0000,-10.0000,0.0000,0.0447,8.5000,2.5980,-10.0000,0.0000,0.0449,8.5000,-2.5980,-10.0000,0.0000,0.0444,10.0000,0.0000,-5.0000,0.0000,5.1960
3.2000,13.0000,0.0000,-10.0000,0.0000,0.0448,8.5000,2.5980,-10.0000,0.0000,0.0445,8.5000,-2.5980,-10.0000,0.0000,0.0450,10.0000,0.0000,-5.0000,0.0000,5.1960
3.2500,13.0000,0.0000,-10.0000,0.0000,0.0451,8.5000,2.5980,-10.0000,0.0000,0.0447,8.5000,-2.5980,-10.0000,0.0000,0.0447,10.0000,0.0000,-5.0000,0.0000,5.1960
3.3000,13.0000,0.0000,-10.0000,0.0000,0.0446,8.5000,2.5980,-10.0000,0.0000,0.0449,8.5000,-2.5980,-10.0000,0.0000,0.0445,10.0000,0.0000,-5.0000,0.0000,5.1960
3.3500,13.0000,0.0000,-10.0000,0.0000,0.0448,8.5000,2.5980,-10.0000,0.0000,0.0445,8.5000,-2.5980,-10.0000,0.0000,0.0446,10.0000,0.0000,-5.0000,0.0000,5.1960
3.4000,13.0000,0.0000,-10.0000,0.0000,0.0456,8.5000,2.5980,-10.0000,0.0000,0.0452,8.5000,-2.5980,-10.0000,0.0000,0.0447,10.0000,0.0000,-5.0000,0.0000,5.1960
3.4500,13.0000,0.0000,-10.0000,0.0000,0.0446,8.5000,2.5980,-10.0000,0.0000,0.0450,8.5000,-2.5980,-10.0000,0.0000,0.0443,10.0000,0.0000,-5.0000,0.0000,5.1960
3.5000,13.0000,0.0000,-10.0000,0.0000,0.0431,8.5000,2.5980,-10.0000,0.0000,0.0424,8.5000,-2.5980,-10.0000,0.0000,0.0449,10.0000,0.0000,-5.0000,0.0000,5.1960
3.5500,13.0000,0.0000,-10.0000,0.0000,0.0451,8.5000,2.5980,-10.0000,0.0000,0.0450,8.5000,-2.5980,-10.0000,0.0000,0.0450,10.0000,0.0000,-5.0000,0.0000,5.1960
3.6000,13.0000,0.0000,-10.0000,0.0000,0.0433,8.5000,2.5980,-10.0000,0.0000,0.0426,8.5000,-2.5980,-10.0000,0.0000,0.0452,10.0000,0.0000,-5.0000,0.0000,5.1960
3.6500,13.0000,0.0000,-10.0000,0.0000,0.0450,8.5000,2.5980,-10.0000,0.0000,0.0449,8.5000,-2.5980,-10.0000,0.0000,0.0446,10.0000,0.0000,-5.0000,0.0000,5.1960
3.7000,13.0000,0.0000,-10.0000,0.0000,0.0453,8.5000,2.5980,-10.0000,0.0000,0.0449,8.5000,-2.5980,-10.0000,0.0000,0.0445,10.0000,0.0000,-5.0000,0.0000,5.1960
3.7500,13.0000,0.0000,-10.0000,0.0000,0.0445,8.5000,2.5980,-10.0000,0.0000,0.0448,8.5000,-2.5980,-10.0000,0.0000,0.0448,10.0000,0.0000,-5.0000,0.0000,5.1960
3.8000,13.0000,0.0000,-10.0000,0.0000,0.0452,8.5000,2.5980,-10.0000,0.0000,0.0424,8.5000,-2.5980,-10.0000,0.0000,0.0453,10.0000,0.0000,-5.0000,0.0000,5.1960
3.8500,13.0000,0.0000,-10.0000,0.0000,0.0434,8.5000,2.5980,-10.0000,0.0000,0.0431,8.5000,-2.5980,-10.0000,0.0000,0.0423,10.0000,0.0000,-5.0000,0.0000,5.1960
3.9000,13.0000,0.0000,-10.0000,0.0000,0.0421,8.5000,2.5980,-10.0000,0.0000,0.0426,8.5000,-2.5980,-10.0000,0.0000,0.0423,10.0000,0.0000,-5.0000,0.0000,5.1960
3.9500,13.0000,0.0000,-10.0000,0.0000,0.0426,8.5000,2.5980,-10.0000,0.0000,0.0442,8.5000,-2.5980,-10.0000,0.0000,0.0447,10.0000,0.0000,-5.0000,0.0000,5.1960
4.0000,13.0000,0.0000,-10.0000,0.0000,0.0436,8.5000,2.5980,-10.0000,0.0000,0.0429,8.5000,-2.5980,-10.0000,0.0000,0.0426,10.0000,0.0000,-5.0000,0.0000,5.1960
4.0500,13.0000,0.0000,-10.0000,0.0000,0.0428,8.5000,2.5980,-10.0000,0.0000,0.0428,8.5000,-2.5980,-10.0000,0.0000,0.0425,10.0000,0.0000,-5.0000,0.0000,5.1960
4.1000,13.0000,0.0000,-10.0000,0.0000,0.0429,8.5000,2.5980,-10.0000,0.0000,0.0450,8.5000,-2.5980,-10.0000,0.0000,0.0427,10.0000,0.0000,-5.0000,0.0000,5.1960
4.1500,13.0000,0.0000,-10.0000,0.0000,0.0425,8.5000,2.5980,-10.0000,0.0000,0.0454,8.5000,-2.5980,-10.0000,0.0000,0.0426,10.0000,0.0000,-5.0000,0.0000,5.1960
4.2000,13.0000,0.0000,-10.0000,0.0000,0.0429,8.5000,2.5980,-10.0000,0.0000,0.0429,8.5000,-2.5980,-10.0000,0.0000,0.0426,10.0000,0.0000,-5.0000,0.0000,5.1960
4.2500,13.0000,0.0000,-10.0000,0.0000,0.0451,8.5000,2.5980,-10.0000,0.0000,0.0426,8.5000,-2.5980,-10.0000,0.0000,0.0426,10.0000,0.0000,-5.0000,0.0000,5.1960
4.3000,13.0000,0.0000,-10.0000,0.0000,0.0427,8.5000,2.5980,-10.0000,0.0000,0.0433,8.5000,-2.5980,-10.0000,0.0000,0.0424,10.0000,0.0000,-5.0000,0.0000,5.1960
4.3500,13.0000,0.0000,-10.0000,0.0000,0.0424,8.5000,2.5980,-10.0000,0.0000,0.0427,8.5000,-2.5980,-10.0000,0.0000,0.0438,10.0000,0.0000,-5.0000,0.0000,5.1960
4.4000,13.0000,0.0000,-10.0000,0.0000,0.0426,8.5000,2.5980,-10.0000,0.0000,0.0425,8.5000,-2.5980,-10.0000,0.0000,0.0423,10.0000,0.0000,-5.0000,0.0000,5.1960
4.4500,13.0000,0.0000,-10.0000,0.0000,0.0425,8.5000,2.5980,-10.0000,0.0000,0.0433,8.5000,-2.5980,-10.0000,0.0000,0.0428,10.0000,0.0000,-5.0000,0.0000,5.1960
4.5000,13.0000,0.0000,-10.0000,0.0000,0.0425,8.5000,2.5980,-10.0000,0.0000,0.0444,8.5000,-2.5980,-10.0000,0.0000,0.0451,10.0000,0.0000,-5.0000,0.0000,5.1960
4.5500,13.0000,0.0000,-10.0000,0.0000,0.0427,8.5000,2.5980,-10.0000,0.0000,0.0454,8.5000,-2.5980,-10.0000,0.0000,0.0446,10.0000,0.0000,-5.0000,0.0000,5.1960
4.6000,13.0000,0.0000,-10.0000,0.0000,0.0446,8.5000,2.5980,-10.0000,0.0000,0.0431,8.5000,-2.5980,-10.0000,0.0000,0.0425,10.0000,0.0000,-5.0000,0.0000,5.1960
4.6500,13.0000,0.0000,-10.0000,0.0000,0.0423,8.5000,2.5980,-10.0000,0.0000,0.0445,8.5000,-2.5980,-10.0000,0.0000,0.0419,10.0000,0.0000,-5.0000,0.0000,5.1960
4.7000,13.0000,0.0000,-10.0000,0.0000,0.0418,8.5000,2.5980,-10.0000,0.0000,0.0423,8.5000,-2.5980,-10.0000,0.0000,0.0420,10.0000,0.0000,-5.0000,0.0000,5.1960
4.7500,13.0000,0.0000,-10.0000,0.0000,0.0419,8.5000,2.5980,-10.0000,0.0000,0.0435,8.5000,-2.5980,-10.0000,0.0000,0.0425,10.0000,0.0000,-5.0000,0.0000,5.1960
4.8000,13.0000,0.0000,-10.0000,0.0000,0.0443,8.5000,2.5980,-10.0000,0.0000,0.0447,8.5000,-2.5980,-10.0000,0.0000,0.0423,10.0000,0.0000,-5.0000,0.0000,5.1960
4.8500,13.0000,0.0000,-10.0000,0.0000,0.0419,8.5000,2.5980,-10.0000,0.0000,0.0442,8.5000,-2.5980,-10.0000,0.0000,0.0422,10.0000,0.0000,-5.0000,0.0000,5.1960
4.9000,13.0000,0.0000,-10.0000,0.0000,0.0421,8.5000,2.5980,-10.0000,0.0000,0.0432,8.5000,-2.5980,-10.0000,0.0000,0.0436,10.0000,0.0000,-5.0000,0.0000,5.1960
4.9500,13.0000,0.0000,-10.0000,0.0000,0.0425,8.5000,2.5980,-10.0000,0.0000,0.0423,8.5000,-2.5980,-10.0000,0.0000,0.0422,10.0000,0.0000,-5.0000,0.0000,5.1960
5.0000,13.0000,0.0000,-10.0000,0.0000,0.0423,8.5000,2.5980,-10.0000,0.0000,0.0425,8.5000,-2.5980,-10.0000,0.0000,0.0421,10.0000,0.0000,-5.0000,0.0000,5.1960
5.0500,13.0000,0.0000,-10.0000,0.0000,0.0427,8.5000,2.5980,-10.0000,0.0000,0.0437,8.5000,-2.5980,-10.0000,0.0000,0.0428,10.0000,0.0000,-5.0000,0.0000,5.1960
5.1000,13.0000,0.0000,-10.0000,0.0000,0.0428,8.5000,2.5980,-10.0000,0.0000,0.0429,8.5000,-2.5980,-10.0000,0.0000,0.0425,10.0000,0.0000,-5.0000,0.0000,5.1960
5.1500,13.0000,0.0000,-10.0000,0.0000,0.0426,8.5000,2.5980,-10.0000,0.0000,0.0427,8.5000,-2.5980,-10.0000,0.0000,0.0425,10.0000,0.0000,-5.0000,0.0000,5.1960
5.2000,13.0000,0.0000,-10.0000,0.0000,0.0424,8.5000,2.5980,-10.0000,0.0000,0.0430,8.5000,-2.5980,-10.0000,0.0000,0.0423,10.0000,0.0000,-5.0000,0.0000,5.1960
5.2500,13.0000,0.0000,-10.0000,0.0000,0.0427,8.5000,2.5980,-10.0000,0.0000,0.0424,8.5000,-2.5980,-10.0000,0.0000,0.0422,10.0000,0.0000,-5.0000,0.0000,5.1960
5.3000,13.0000,0.0000,-10.0000,0.0000,0.0429,8.5000,2.5980,-10.0000,0.0000,0.0421,8.5000,-2.5980,-10.0000,0.0000,0.0426,10.0000,0.0000,-5.0000,0.0000,5.1960
5.3500,13.0000,0.0000,-10.0000,0.0000,0.0443,8.5000,2.5980,-10.0000,0.0000,0.0439,8.5000,-2.5980,-10.0000,0.0000,0.0424,10.0000,0.0000,-5.0000,0.0000,5.1960
5.4000,13.0000,0.0000,-10.0000,0.0000,0.0426,8.5000,2.5980,-10.0000,0.0000,0.0425,8.5000,-2.5980,-10.0000,0.0000,0.0425,10.0000,0.0000,-5.0000,0.0000,5.1960
5.4500,13.0000,0.0000,-10.0000,0.0000,0.0424,8.5000,2.5980,-10.0000,0.0000,0.0428,8.5000,-2.5980,-10.0000,0.0000,0.0426,10.0000,0.0000,-5.0000,0.0000,5.1960
5.5000,13.0000,0.0000,-10.0000,0.0000,0.0425,8.5000,2.5980,-10.0000,0.0000,0.0435,8.5000,-2.5980,-10.0000,0.0000,0.0424,10.0000,0.0000,-5.0000,0.0000,5.1960
5.5500,13.0000,0.0000,-10.0000,0.0000,0.0422,8.5000,2.5980,-10.0000,0.0000,0.0429,8.5000,-2.5980,-10.0000,0.0000,0.0426,10.0000,0.0000,-5.0000,0.0000,5.1960
5.6000,13.0000,0.0000,-10.0000,0.0000,0.0422,8.5000,2.5980,-10.0000,0.0000,0.0454,8.5000,-2.5980,-10.0000,0.0000,0.0454,10.0000,0.0000,-5.0000,0.0000,5.1960
5.6500,13.0000,0.0000,-10.0000,0.0000,0.0426,8.5000,2.5980,-10.0000,0.0000,0.0434,8.5000,-2.5980,-10.0000,0.0000,0.0430,10.0000,0.0000,-5.0000,0.0000,5.1960
5.7000,13.0000,0.0000,-10.0000,0.0000,0.0426,8.5000,2.5980,-10.0000,0.0000,0.0428,8.5000,-2.5980,-10.0000,0.0000,0.0429,10.0000,0.0000,-5.0000,0.0000,5.1960
5.7500,13.0000,0.0000,-10.0000,0.0000,0.0423,8.5000,2.5980,-10.0000,0.0000,0.0440,8.5000,-2.5980,-10.0000,0.0000,0.0439,10.0000,0.0000,-5.0000,0.0000,5.1960
5.8000,13.0000,0.0000,-10.0000,0.0000,0.0427,8.5000,2.5980,-10.0000,0.0000,0.0455,8.5000,-2.5980,-10.0000,0.0000,0.0457,10.0000,0.0000,-5.0000,0.0000,5.1960
5.8500,13.0000,0.0000,-10.0000,0.0000,0.0453,8.5000,2.5980,-10.0000,0.0000,0.0452,8.5000,-2.5980,-10.0000,0.0000,0.0446,10.0000,0.0000,-5.0000,0.0000,5.1960
5.9000,13.0000,0.0000,-10.0000,0.0000,0.0467,8.5000,2.5980,-10.0000,0.0000,0.0449,8.5000,-2.5980,-10.0000,0.0000,0.0447,10.0000,0.0000,-5.0000,0.0000,5.1960
5.9500,13.0000,0.0000,-10.0000,0.0000,0.0445,8.5000,2.5980,-10.0000,0.0000,0.0447,8.5000,-2.5980,-10.0000,0.0000,0.0431,10.0000,0.0000,-5.0000,0.0000,5.1960
6.0000,13.0000,0.0000,-10.0000,0.0000,0.0420,8.5000,2.5980,-10.0000,0.0000,0.0422,8.5000,-2.5980,-10.0000,0.0000,0.0422,10.0000,0.0000,-5.0000,0.0000,5.1960
6.0500,13.0000,0.0000,-10.0000,0.0000,0.0442,8.5000,2.5980,-10.0000,0.0000,0.0434,8.5000,-2.5980,-10.0000,0.0000,0.0422,10.0000,0.0000,-5.0000,0.0000,5.1960
6.1000,13.0000,0.0000,-10.0000,0.0000,0.0420,8.5000,2.5980,-10.0000,0.0000,0.0421,8.5000,-2.5980,-10.0000,0.0000,0.0434,10.0000,0.0000,-5.0000,0.0000,5.1960
6.1500,13.0000,0.0000,-10.0000,0.0000,0.0424,8.5000,2.5980,-10.0000,0.0000,0.0429,8.5000,-2.5980,-10.0000,0.0000,0.0449,10.0000,0.0000,-5.0000,0.0000,5.1960
6.2000,13.0000,0.0000,-10.0000,0.0000,0.0424,8.5000,2.5980,-10.0000,0.0000,0.0423,8.5000,-2.5980,-10.0000,0.0000,0.0420,10.0000,0.0000,-5.0000,0.0000,5.1960
6.2500,13.0000,0.0000,-10.0000,0.0000,0.0422,8.5000,2.5980,-10.0000,0.0000,0.0422,8.5000,-2.5980,-10.0000,0.0000,0.0429,10.0000,0.0000,-5.0000,0.0000,5.1960
