t,d0_x,d0_y,d0_z,d0_poserr,d0_solve_ms,d1_x,d1_y,d1_z,d1_poserr,d1_solve_ms,d2_x,d2_y,d2_z,d2_poserr,d2_solve_ms,leader_x,leader_y,leader_z,formation_max_err,min_spacing
16.0000,5.6224,0.0000,-10.0000,0.3776,0.0607,1.1224,2.5980,-10.0000,0.3776,0.0618,1.1224,-2.5980,-10.0000,0.3776,0.0614,3.0000,0.0000,-5.0000,0.3776,5.1960
16.0500,5.6474,0.0000,-10.0000,0.3776,0.0612,1.1474,2.5980,-10.0000,0.3776,0.0582,1.1474,-2.5980,-10.0000,0.3776,0.0579,3.0250,0.0000,-5.0000,0.3776,5.1960
16.1000,5.6724,0.0000,-10.0000,0.3776,0.0620,1.1724,2.5980,-10.0000,0.3776,0.0587,1.1724,-2.5980,-10.0000,0.3776,0.0585,3.0500,0.0000,-5.0000,0.3776,5.1960
16.1500,5.6974,0.0000,-10.0000,0.3776,0.0649,1.1974,2.5980,-10.0000,0.3776,0.0603,1.1974,-2.5980,-10.0000,0.3776,0.0604,3.0750,0.0000,-5.0000,0.3776,5.1960
16.2000,5.7224,0.0000,-10.0000,0.3776,0.0635,1.2224,2.5980,-10.0000,0.3776,0.0613,1.2224,-2.5980,-10.0000,0.3776,0.0615,3.1000,0.0000,-5.0000,0.3776,5.1960
16.2500,5.7474,0.0000,-10.0000,0.3776,0.0654,1.2474,2.5980,-10.0000,0.3776,0.0630,1.2474,-2.5980,-10.0000,0.3776,0.0581,3.1250,0.0000,-5.0000,0.3776,5.1960
16.3000,5.7724,0.0000,-10.0000,0.3776,0.0614,1.2724,2.5980,-10.0000,0.3776,0.0584,1.2724,-2.5980,-10.0000,0.3776,0.0578,3.1500,0.0000,-5.0000,0.3776,5.1960
16.3500,5.7974,0.0000,-10.0000,0.3776,0.0612,1.2974,2.5980,-10.0000,0.3776,0.0596,1.2974,-2.5980,-10.0000,0.3776,0.0581,3.1750,0.0000,-5.0000,0.3776,5.1960
16.4000,5.8224,0.0000,-10.0000,0.3776,0.0662,1.3224,2.5980,-10.0000,0.3776,0.0587,1.3224,-2.5980,-10.0000,0.3776,0.0583,3.2000,0.0000,-5.0000,0.3776,5.1960
16.4500,5.8474,0.0000,-10.0000,0.3776,0.0616,1.3474,2.5980,-10.0000,0.3776,0.0584,1.3474,-2.5980,-10.0000,0.3776,0.0581,3.2250,0.0000,-5.0000,0.3776,5.1960
16.5000,5.8724,0.0000,-10.0000,0.3776,0.0632,1.3724,2.5980,-10.0000,0.3776,0.0619,1.3724,-2.5980,-10.0000,0.3776,0.0578,3.2500,0.0000,-5.0000,0.3776,5.1960
16.5500,5.8974,0.0000,-10.0000,0.3776,0.0613,1.3974,2.5980,-10.0000,0.3776,0.0582,1.3974,-2.5980,-10.0000,0.3776,0.0616,3.2750,0.0000,-5.0000,0.3776,5.1960
16.6000,5.9224,0.0000,-10.0000,0.3776,0.0643,1.4224,2.5980,-10.0000,0.3776,0.0611,1.4224,-2.5980,-10.0000,0.3776,0.0618,3.3000,0.0000,-5.0000,0.3776,5.1960
16.6500,5.9474,0.0000,-10.0000,0.3776,0.0663,1.4474,2.5980,-10.0000,0.3776,0.0612,1.4474,-2.5980,-10.0000,0.3776,0.0610,3.3250,0.0000,-5.0000,0.3776,5.1960
16.7000,5.9724,0.0000,-10.0000,0.3776,0.0646,1.4724,2.5980,-10.0000,0.3776,0.0619,1.4724,-2.5980,-10.0000,0.3776,0.0613,3.3500,0.0000,-5.0000,0.3776,5.1960
16.7500,5.9974,0.0000,-10.0000,0.3776,0.0672,1.4974,2.5980,-10.0000,0.3776,0.0623,1.4974,-2.5980,-10.0000,0.3776,0.0610,3.3750,0.0000,-5.0000,0.3776,5.1960
16.8000,6.0224,0.0000,-10.0000,0.3776,0.0653,1.5224,2.5980,-10.0000,0.3776,0.0613,1.5224,-2.5980,-10.0000,0.3776,0.0616,3.4000,0.0000,-5.0000,0.3776,5.1960
16.8500,6.0474,0.0000,-10.0000,0.3776,0.0654,1.5474,2.5980,-10.0000,0.3776,0.0616,1.5474,-2.5980,-10.0000,0.3776,0.0614,3.4250,0.0000,-5.0000,0.3776,5.1960
16.9000,6.0724,0.0000,-10.0000,0.3776,0.0671,1.5724,2.5980,-10.0000,0.3776,0.0625,1.5724,-2.5980,-10.0000,0.3776,0.0613,3.4500,0.0000,-5.0000,0.3776,5.1960
16.9500,6.0974,0.0000,-10.0000,0.3776,0.0646,1.5974,2.5980,-10.0000,0.3776,0.0614,1.5974,-2.5980,-10.0000,0.3776,0.0628,3.4750,0.0000,-5.0000,0.3776,5.1960
17.0000,6.1224,0.0000,-10.0000,0.3776,0.0644,1.6224,2.5980,-10.0000,0.3776,0.0615,1.6224,-2.5980,-10.0000,0.3776,0.0620,3.5000,0.0000,-5.0000,0.3776,5.1960
17.0500,6.1474,0.0000,-10.0000,0.3776,0.0650,1.6474,2.5980,-10.0000,0.3776,0.0615,1.6474,-2.5980,-10.0000,0.3776,0.0610,3.5250,0.0000,-5.0000,0.3776,5.1960
17.1000,6.1724,0.0000,-10.0000,0.3776,0.0658,1.6724,2.5980,-10.0000,0.3776,0.0609,1.6724,-2.5980,-10.0000,0.3776,0.0612,3.5500,0.0000,-5.0000,0.3776,5.1960
17.1500,6.1974,0.0000,-10.0000,0.3776,0.0661,1.6974,2.5980,-10.0000,0.3776,0.0613,1.6974,-2.5980,-10.0000,0.3776,0.0614,3.5750,0.0000,-5.0000,0.3776,5.1960
17.2000,6.2224,0.0000,-10.0000,0.3776,0.0650,1.7224,2.5980,-10.0000,0.3776,0.0633,1.7224,-2.5980,-10.0000,0.3776,0.0616,3.6000,0.0000,-5.0000,0.3776,5.1960
17.2500,6.2474,0.0000,-10.0000,0.3776,0.0647,1.7474,2.5980,-10.0000,0.3776,0.0613,1.7474,-2.5980,-10.0000,0.3776,0.0619,3.6250,0.0000,-5.0000,0.3776,5.1960
17.3000,6.2724,0.0000,-10.0000,0.3776,0.0640,1.7724,2.5980,-10.0000,0.3776,0.0613,1.7724,-2.5980,-10.0000,0.3776,0.0628,3.6500,0.0000,-5.0000,0.3776,5.1960
17.3500,6.2974,0.0000,-10.0000,0.3776,0.0638,1.7974,2.5980,-10.0000,0.3776,0.0612,1.7974,-2.5980,-10.0000,0.3776,0.0615,3.6750,0.0000,-5.0000,0.3776,5.1960
17.4000,6.3224,0.0000,-10.0000,0.3776,0.0644,1.8224,2.5980,-10.0000,0.3776,0.0633,1.8224,-2.5980,-10.0000,0.3776,0.0626,3.7000,0.0000,-5.0000,0.3776,5.1960
17.4500,6.3474,0.0000,-10.0000,0.3776,0.0680,1.8474,2.5980,-10.0000,0.3776,0.0625,1.8474,-2.5980,-10.0000,0.3776,0.0611,3.7250,0.0000,-5.0000,0.3776,5.1960
17.5000,6.3724,0.0000,-10.0000,0.3776,0.0638,1.8724,2.5980,-10.0000,0.3776,0.0611,1.8724,-2.5980,-10.0000,0.3776,0.0611,3.7500,0.0000,-5.0000,0.3776,5.1960
17.5500,6.3974,0.0000,-10.0000,0.3776,0.0644,1.8974,2.5980,-10.0000,0.3776,0.0598,1.8974,-2.5980,-10.0000,0.3776,0.0579,3.7750,0.0000,-5.0000,0.3776,5.1960
17.6000,6.4224,0.0000,-10.0000,0.3776,0.0642,1.9224,2.5980,-10.0000,0.3776,0.0580,1.9224,-2.5980,-10.0000,0.3776,0.0615,3.8000,0.0000,-5.0000,0.3776,5.1960
17.6500,6.4474,0.0000,-10.0000,0.3776,0.0607,1.9474,2.5980,-10.0000,0.3776,0.0579,1.9474,-2.5980,-10.0000,0.3776,0.0588,3.8250,0.0000,-5.0000,0.3776,5.1960
17.7000,6.4724,0.0000,-10.0000,0.3776,0.0605,1.9724,2.5980,-10.0000,0.3776,0.0585,1.9724,-2.5980,-10.0000,0.3776,0.0579,3.8500,0.0000,-5.0000,0.3776,5.1960
17.7500,6.4974,0.0000,-10.0000,0.3776,0.0611,1.9974,2.5980,-10.0000,0.3776,0.0578,1.9974,-2.5980,-10.0000,0.3776,0.0579,3.8750,0.0000,-5.0000,0.3776,5.1960
17.8000,6.5224,0.0000,-10.0000,0.3776,0.0610,2.0224,2.5980,-10.0000,0.3776,0.0583,2.0224,-2.5980,-10.0000,0.3776,0.0578,3.9000,0.0000,-5.0000,0.3776,5.1960
17.8500,6.5474,0.0000,-10.0000,0.3776,0.0606,2.0474,2.5980,-10.0000,0.3776,0.0580,2.0474,-2.5980,-10.0000,0.3776,0.0581,3.9250,0.0000,-5.0000,0.3776,5.1960
17.9000,6.5724,0.0000,-10.0000,0.3776,0.0605,2.0724,2.5980,-10.0000,0.3776,0.0582,2.0724,-2.5980,-10.0000,0.3776,0.0593,3.9500,0.0000,-5.0000,0.3776,5.1960
17.9500,6.5974,0.0000,-10.0000,0.3776,0.0609,2.0974,2.5980,-10.0000,0.3776,0.0579,2.0974,-2.5980,-10.0000,0.3776,0.0580,3.9750,0.0000,-5.0000,0.3776,5.1960
18.0000,6.6224,0.0000,-10.0000,0.3776,0.0621,2.1224,2.5980,-10.0000,0.3776,0.0586,2.1224,-2.5980,-10.0000,0.3776,0.0579,4.0000,0.0000,-5.0000,0.3776,5.1960
18.0500,6.6474,0.0000,-10.0000,0.3776,0.0615,2.1474,2.5980,-10.0000,0.3776,0.0580,2.1474,-2.5980,-10.0000,0.3776,0.0585,4.0250,0.0000,-5.0000,0.3776,5.1960
18.1000,6.6724,0.0000,-10.0000,0.3776,0.0601,2.1724,2.5980,-10.0000,0.3776,0.0578,2.1724,-2.5980,-10.0000,0.3776,0.0579,4.0500,0.0000,-5.0000,0.3776,5.1960
18.1500,6.6974,0.0000,-10.0000,0.3776,0.0617,2.1974,2.5980,-10.0000,0.3776,0.0575,2.1974,-2.5980,-10.0000,0.3776,0.0592,4.0750,0.0000,-5.0000,0.3776,5.1960
18.2000,6.7224,0.0000,-10.0000,0.3776,0.0608,2.2224,2.5980,-10.0000,0.3776,0.0585,2.2224,-2.5980,-10.0000,0.3776,0.0585,4.1000,0.0000,-5.0000,0.3776,5.1960
18.2500,6.7474,0.0000,-10.0000,0.3776,0.0616,2.2474,2.5980,-10.0000,0.3776,0.0588,2.2474,-2.5980,-10.0000,0.3776,0.0583,4.1250,0.0000,-5.0000,0.3776,5.1960
18.3000,6.7724,0.0000,-10.0000,0.3776,0.0623,2.2724,2.5980,-10.0000,0.3776,0.0583,2.2724,-2.5980,-10.0000,0.3776,0.0583,4.1500,0.0000,-5.0000,0.3776,5.1960
18.3500,6.7974,0.0000,-10.0000,0.3776,0.0620,2.2974,2.5980,-10.0000,0.3776,0.0586,2.2974,-2.5980,-10.0000,0.3776,0.0583,4.1750,0.0000,-5.0000,0.3776,5.1960
18.4000,6.8224,0.0000,-10.0000,0.3776,0.0612,2.3224,2.5980,-10.0000,0.3776,0.0581,2.3224,-2.5980,-10.0000,0.3776,0.0580,4.2000,0.0000,-5.0000,0.3776,5.1960
18.4500,6.8474,0.0000,-10.0000,0.3776,0.0610,2.3474,2.5980,-10.0000,0.3776,0.0586,2.3474,-2.5980,-10.0000,0.3776,0.0593,4.2250,0.0000,-5.0000,0.3776,5.1960
18.5000,6.8724,0.0000,-10.0000,0.3776,0.0611,2.3724,2.5980,-10.0000,0.3776,0.0582,2.3724,-2.5980,-10.0000,0.3776,0.0584,4.2500,0.0000,-5.0000,0.3776,5.1960
18.5500,6.8974,0.0000,-10.0000,0.3776,0.0644,2.3974,2.5980,-10.0000,0.3776,0.0612,2.3974,-2.5980,-10.0000,0.3776,0.0610,4.2750,0.0000,-5.0000,0.3776,5.1960
18.6000,6.9224,0.0000,-10.0000,0.3776,0.0638,2.4224,2.5980,-10.0000,0.3776,0.0616,2.4224,-2.5980,-10.0000,0.3776,0.0610,4.3000,0.0000,-5.0000,0.3776,5.1960
18.6500,6.9474,0.0000,-10.0000,0.3776,0.0646,2.4474,2.5980,-10.0000,0.3776,0.0634,2.4474,-2.5980,-10.0000,0.3776,0.0609,4.3250,0.0000,-5.0000,0.3776,5.1960
18.7000,6.9724,0.0000,-10.0000,0.3776,0.0643,2.4724,2.5980,-10.0000,0.3776,0.0613,2.4724,-2.5980,-10.0000,0.3776,0.0608,4.3500,0.0000,-5.0000,0.3776,5.1960
18.7500,6.9974,0.0000,-10.0000,0.3776,0.0631,2.4974,2.5980,-10.0000,0.3776,0.0575,2.4974,-2.5980,-10.0000,0.3776,0.0575,4.3750,0.0000,-5.0000,0.3776,5.1960
18.8000,7.0224,0.0000,-10.0000,0.3776,0.0645,2.5224,2.5980,-10.0000,0.3776,0.0579,2.5224,-2.5980,-10.0000,0.3776,0.0580,4.4000,0.0000,-5.0000,0.3776,5.1960
18.8500,7.0474,0.0000,-10.0000,0.3776,0.0615,2.5474,2.5980,-10.0000,0.3776,0.0578,2.5474,-2.5980,-10.0000,0.3776,0.0586,4.4250,0.0000,-5.0000,0.3776,5.1960
18.9000,7.0724,0.0000,-10.0000,0.3776,0.0607,2.5724,2.5980,-10.0000,0.3776,0.0611,2.5724,-2.5980,-10.0000,0.3776,0.0577,4.4500,0.0000,-5.0000,0.3776,5.1960
18.9500,7.0974,0.0000,-10.0000,0.3776,0.0621,2.5974,2.5980,-10.0000,0.3776,0.0578,2.5974,-2.5980,-10.0000,0.3776,0.0577,4.4750,0.0000,-5.0000,0.3776,5.1960
19.0000,7.1224,0.0000,-10.0000,0.3776,0.0608,2.6224,2.5980,-10.0000,0.3776,0.0588,2.6224,-2.5980,-10.0000,0.3776,0.0596,4.5000,0.0000,-5.0000,0.3776,5.1960
19.0500,7.1474,0.0000,-10.0000,0.3776,0.0645,2.6474,2.5980,-10.0000,0.3776,0.0579,2.6474,-2.5980,-10.0000,0.3776,0.0576,4.5250,0.0000,-5.0000,0.3776,5.1960
19.1000,7.1724,0.0000,-10.0000,0.3776,0.0613,2.6724,2.5980,-10.0000,0.3776,0.0581,2.6724,-2.5980,-10.0000,0.3776,0.0576,4.5500,0.0000,-5.0000,0.3776,5.1960
19.1500,7.1974,0.0000,-10.0000,0.3776,0.0618,2.6974,2.5980,-10.0000,0.3776,0.0613,2.6974,-2.5980,-10.0000,0.3776,0.0579,4.5750,0.0000,-5.0000,0.3776,5.1960
19.2000,7.2224,0.0000,-10.0000,0.3776,0.0614,2.7224,2.5980,-10.0000,0.3776,0.0579,2.7224,-2.5980,-10.0000,0.3776,0.0579,4.6000,0.0000,-5.0000,0.3776,5.1960
19.2500,7.2474,0.0000,-10.0000,0.3776,0.0619,2.7474,2.5980,-10.0000,0.3776,0.0580,2.7474,-2.5980,-10.0000,0.3776,0.0620,4.6250,0.0000,-5.0000,0.3776,5.1960
19.3000,7.2724,0.0000,-10.0000,0.3776,0.0611,2.7724,2.5980,-10.0000,0.3776,0.0578,2.7724,-2.5980,-10.0000,0.3776,0.0575,4.6500,0.0000,-5.0000,0.3776,5.1960
19.3500,7.2974,0.0000,-10.0000,0.3776,0.0614,2.7974,2.5980,-10.0000,0.3776,0.0579,2.7974,-2.5980,-10.0000,0.3776,0.0577,4.6750,0.0000,-5.0000,0.3776,5.1960
19.4000,7.3224,0.0000,-10.0000,0.3776,0.0631,2.8224,2.5980,-10.0000,0.3776,0.0617,2.8224,-2.5980,-10.0000,0.3776,0.0576,4.7000,0.0000,-5.0000,0.3776,5.1960
19.4500,7.3474,0.0000,-10.0000,0.3776,0.0614,2.8474,2.5980,-10.0000,0.3776,0.0578,2.8474,-2.5980,-10.0000,0.3776,0.0577,4.7250,0.0000,-5.0000,0.3776,5.1960
19.5000,7.3724,0.0000,-10.0000,0.3776,0.0620,2.8724,2.5980,-10.0000,0.3776,0.0578,2.8724,-2.5980,-10.0000,0.3776,0.0615,4.7500,0.0000,-5.0000,0.3776,5.1960
19.5500,7.3974,0.0000,-10.0000,0.3776,0.0620,2.8974,2.5980,-10.0000,0.3776,0.0583,2.8974,-2.5980,-10.0000,0.3776,0.0580,4.7750,0.0000,-5.0000,0.3776,5.1960
19.6000,7.4224,0.0000,-10.0000,0.3776,0.0648,2.9224,2.5980,-10.0000,0.3776,0.0611,2.9224,-2.5980,-10.0000,0.3776,0.0612,4.8000,0.0000,-5.0000,0.3776,5.1960
19.6500,7.4474,0.0000,-10.0000,0.3776,0.0674,2.9474,2.5980,-10.0000,0.3776,0.0615,2.9474,-2.5980,-10.0000,0.3776,0.0619,4.8250,0.0000,-5.0000,0.3776,5.1960
19.7000,7.4724,0.0000,-10.0000,0.3776,0.0659,2.9724,2.5980,-10.0000,0.3776,0.0577,2.9724,-2.5980,-10.0000,0.3776,0.0578,4.8500,0.0000,-5.0000,0.3776,5.1960
19.7500,7.4974,0.0000,-10.0000,0.3776,0.0611,2.9974,2.5980,-10.0000,0.3776,0.0602,2.9974,-2.5980,-10.0000,0.3776,0.0609,4.8750,0.0000,-5.0000,0.3776,5.1960
19.8000,7.5224,0.0000,-10.0000,0.3776,0.0616,3.0224,2.5980,-10.0000,0.3776,0.0589,3.0224,-2.5980,-10.0000,0.3776,0.0585,4.9000,0.0000,-5.0000,0.3776,5.1960
19.8500,7.5474,0.0000,-10.0000,0.3776,0.0614,3.0474,2.5980,-10.0000,0.3776,0.0622,3.0474,-2.5980,-10.0000,0.3776,0.0609,4.9250,0.0000,-5.0000,0.3776,5.1960
19.9000,7.5724,0.0000,-10.0000,0.3776,0.0641,3.0724,2.5980,-10.0000,0.3776,0.0599,3.0724,-2.5980,-10.0000,0.3776,0.0581,4.9500,0.0000,-5.0000,0.3776,5.1960
19.9500,7.5974,0.0000,-10.0000,0.3776,0.0622,3.0974,2.5980,-10.0000,0.3776,0.0591,3.0974,-2.5980,-10.0000,0.3776,0.0582,4.9750,0.0000,-5.0000,0.3776,5.1960
20.0000,7.6224,0.0000,-10.0000,0.3776,0.0618,3.1224,2.5980,-10.0000,0.3776,0.0620,3.1224,-2.5980,-10.0000,0.3776,0.0610,5.0000,0.0000,-5.0000,0.3776,5.1960
20.0500,7.6474,0.0000,-10.0000,0.3776,0.0623,3.1474,2.5980,-10.0000,0.3776,0.0582,3.1474,-2.5980,-10.0000,0.3776,0.0619,5.0250,0.0000,-5.0000,0.3776,5.1960
20.1000,7.6724,0.0000,-10.0000,0.3776,0.0634,3.1724,2.5980,-10.0000,0.3776,0.0614,3.1724,-2.5980,-10.0000,0.3776,0.0609,5.0500,0.0000,-5.0000,0.3776,5.1960
20.1500,7.6974,0.0000,-10.0000,0.3776,0.0657,3.1974,2.5980,-10.0000,0.3776,0.0612,3.1974,-2.5980,-10.0000,0.3776,0.0609,5.0750,0.0000,-5.0000,0.3776,5.1960
20.2000,7.7224,0.0000,-10.0000,0.3776,0.0650,3.2224,2.5980,-10.0000,0.3776,0.0620,3.2224,-2.5980,-10.0000,0.3776,0.0612,5.1000,0.0000,-5.0000,0.3776,5.1960
20.2500,7.7474,0.0000,-10.0000,0.3776,0.0653,3.2474,2.5980,-10.0000,0.3776,0.0610,3.2474,-2.5980,-10.0000,0.3776,0.0610,5.1250,0.0000,-5.0000,0.3776,5.1960
20.3000,7.7724,0.0000,-10.0000,0.3776,0.0641,3.2724,2.5980,-10.0000,0.3776,0.0617,3.2724,-2.5980,-10.0000,0.3776,0.0617,5.1500,0.0000,-5.0000,0.3776,5.1960
20.3500,7.7974,0.0000,-10.0000,0.3776,0.0644,3.2974,2.5980,-10.0000,0.3776,0.0607,3.2974,-2.5980,-10.0000,0.3776,0.0611,5.1750,0.0000,-5.0000,0.3776,5.1960
20.4000,7.8224,0.0000,-10.0000,0.3776,0.0613,3.3224,2.5980,-10.0000,0.3776,0.0579,3.3224,-2.5980,-10.0000,0.3776,0.0580,5.2000,0.0000,-5.0000,0.3776,5.1960
20.4500,7.8474,0.0000,-10.0000,0.3776,0.0612,3.3474,2.5980,-10.0000,0.3776,0.0595,3.3474,-2.5980,-10.0000,0.3776,0.0606,5.2250,0.0000,-5.0000,0.3776,5.1960
20.5000,7.8724,0.0000,-10.0000,0.3776,0.0627,3.3724,2.5980,-10.0000,0.3776,0.0581,3.3724,-2.5980,-10.0000,0.3776,0.0580,5.2500,0.0000,-5.0000,0.3776,5.1960
20.5500,7.8974,0.0000,-10.0000,0.3776,0.0618,3.3974,2.5980,-10.0000,0.3776,0.0579,3.3974,-2.5980,-10.0000,0.3776,0.0611,5.2750,0.0000,-5.0000,0.3776,5.1960
20.6000,7.9224,0.0000,-10.0000,0.3776,0.0671,3.4224,2.5980,-10.0000,0.3776,0.0613,3.4224,-2.5980,-10.0000,0.3776,0.0575,5.3000,0.0000,-5.0000,0.3776,5.1960
20.6500,7.9474,0.0000,-10.0000,0.3776,0.0610,3.4474,2.5980,-10.0000,0.3776,0.0575,3.4474,-2.5980,-10.0000,0.3776,0.0581,5.3250,0.0000,-5.0000,0.3776,5.1960
20.7000,7.9724,0.0000,-10.0000,0.3776,0.0609,3.4724,2.5980,-10.0000,0.3776,0.0577,3.4724,-2.5980,-10.0000,0.3776,0.0603,5.3500,0.0000,-5.0000,0.3776,5.1960
20.7500,7.9974,0.0000,-10.0000,0.3776,0.0642,3.4974,2.5980,-10.0000,0.3776,0.0580,3.4974,-2.5980,-10.0000,0.3776,0.0576,5.3750,0.0000,-5.0000,0.3776,5.1960
20.8000,8.0224,0.0000,-10.0000,0.3776,0.0628,3.5224,2.5980,-10.0000,0.3776,0.0582,3.5224,-2.5980,-10.0000,0.3776,0.0581,5.4000,0.0000,-5.0000,0.3776,5.1960
20.8500,8.0474,0.0000,-10.0000,0.3776,0.0620,3.5474,2.5980,-10.0000,0.3776,0.0597,3.5474,-2.5980,-10.0000,0.3776,0.0580,5.4250,0.0000,-5.0000,0.3776,5.1960
20.9000,8.0724,0.0000,-10.0000,0.3776,0.0633,3.5724,2.5980,-10.0000,0.3776,0.0586,3.5724,-2.5980,-10.0000,0.3776,0.0582,5.4500,0.0000,-5.0000,0.3776,5.1960
20.9500,8.0974,0.0000,-10.0000,0.3776,0.0634,3.5974,2.5980,-10.0000,0.3776,0.0610,3.5974,-2.5980,-10.0000,0.3776,0.0582,5.4750,0.0000,-5.0000,0.3776,5.1960
21.0000,8.1224,0.0000,-10.0000,0.3776,0.0646,3.6224,2.5980,-10.0000,0.3776,0.0587,3.6224,-2.5980,-10.0000,0.3776,0.0583,5.5000,0.0000,-5.0000,0.3776,5.1960
21.0500,8.1474,0.0000,-10.0000,0.3776,0.0647,3.6474,2.5980,-10.0000,0.3776,0.0586,3.6474,-2.5980,-10.0000,0.3776,0.0588,5.5250,0.0000,-5.0000,0.3776,5.1960
21.1000,8.1724,0.0000,-10.0000,0.3776,0.0660,3.6724,2.5980,-10.0000,0.3776,0.0586,3.6724,-2.5980,-10.0000,0.3776,0.0589,5.5500,0.0000,-5.0000,0.3776,5.1960
21.1500,8.1974,0.0000,-10.0000,0.3776,0.0664,3.6974,2.5980,-10.0000,0.3776,0.0587,3.6974,-2.5980,-10.0000,0.3776,0.0585,5.5750,0.0000,-5.0000,0.3776,5.1960
21.2000,8.2224,0.0000,-10.0000,0.3776,0.0667,3.7224,2.5980,-10.0000,0.3776,0.0586,3.7224,-2.5980,-10.0000,0.3776,0.0588,5.6000,0.0000,-5.0000,0.3776,5.1960
21.2500,8.2474,0.0000,-10.0000,0.3776,0.0675,3.7474,2.5980,-10.0000,0.3776,0.0595,3.7474,-2.5980,-10.0000,0.3776,0.0584,5.6250,0.0000,-5.0000,0.3776,5.1960
21.3000,8.2724,0.0000,-10.0000,0.3776,0.0683,3.7724,2.5980,-10.0000,0.3776,0.0586,3.7724,-2.5980,-10.0000,0.3776,0.0599,5.6500,0.0000,-5.0000,0.3776,5.1960
21.3500,8.2974,0.0000,-10.0000,0.3776,0.0687,3.7974,2.5980,-10.0000,0.3776,0.0590,3.7974,-2.5980,-10.0000,0.3776,0.0586,5.6750,0.0000,-5.0000,0.3776,5.1960
21.4000,8.3224,0.0000,-10.0000,0.3776,0.0691,3.8224,2.5980,-10.0000,0.3776,0.0582,3.8224,-2.5980,-10.0000,0.3776,0.0584,5.7000,0.0000,-5.0000,0.3776,5.1960
21.4500,8.3474,0.0000,-10.0000,0.3776,0.0717,3.8474,2.5980,-10.0000,0.3776,0.0585,3.8474,-2.5980,-10.0000,0.3776,0.0587,5.7250,0.0000,-5.0000,0.3776,5.1960
21.5000,8.3724,0.0000,-10.0000,0.3776,0.0703,3.8724,2.5980,-10.0000,0.3776,0.0585,3.8724,-2.5980,-10.0000,0.3776,0.0593,5.7500,0.0000,-5.0000,0.3776,5.1960
21.5500,8.3974,0.0000,-10.0000,0.3776,0.0768,3.8974,2.5980,-10.0000,0.3776,0.0615,3.8974,-2.5980,-10.0000,0.3776,0.0610,5.7750,0.0000,-5.0000,0.3776,5.1960
21.6000,8.4224,0.0000,-10.0000,0.3776,0.0708,3.9224,2.5980,-10.0000,0.3776,0.0580,3.9224,-2.5980,-10.0000,0.3776,0.0579,5.8000,0.0000,-5.0000,0.3776,5.1960
21.6500,8.4474,0.0000,-10.0000,0.3776,0.0742,3.9474,2.5980,-10.0000,0.3776,0.0621,3.9474,-2.5980,-10.0000,0.3776,0.0610,5.8250,0.0000,-5.0000,0.3776,5.1960
21.7000,8.4724,0.0000,-10.0000,0.3776,0.0759,3.9724,2.5980,-10.0000,0.3776,0.0614,3.9724,-2.5980,-10.0000,0.3776,0.0613,5.8500,0.0000,-5.0000,0.3776,5.1960
21.7500,8.4974,0.0000,-10.0000,0.3776,0.0755,3.9974,2.5980,-10.0000,0.3776,0.0614,3.9974,-2.5980,-10.0000,0.3776,0.0609,5.8750,0.0000,-5.0000,0.3776,5.1960
21.8000,8.5224,0.0000,-10.0000,0.3776,0.0781,4.0224,2.5980,-10.0000,0.3776,0.0623,4.0224,-2.5980,-10.0000,0.3776,0.0614,5.9000,0.0000,-5.0000,0.3776,5.1960
21.8500,8.5474,0.0000,-10.0000,0.3776,0.0763,4.0474,2.5980,-10.0000,0.3776,0.0605,4.0474,-2.5980,-10.0000,0.3776,0.0580,5.9250,0.0000,-5.0000,0.3776,5.1960
21.9000,8.5724,0.0000,-10.0000,0.3776,0.0724,4.0724,2.5980,-10.0000,0.3776,0.0595,4.0724,-2.5980,-10.0000,0.3776,0.0616,5.9500,0.0000,-5.0000,0.3776,5.1960
21.9500,8.5974,0.0000,-10.0000,0.3776,0.0730,4.0974,2.5980,-10.0000,0.3776,0.0578,4.0974,-2.5980,-10.0000,0.3776,0.0578,5.9750,0.0000,-5.0000,0.3776,5.1960
22.0000,8.6224,0.0000,-10.0000,0.3776,0.0731,4.1224,2.5980,-10.0000,0.3776,0.0581,4.1224,-2.5980,-10.0000,0.3776,0.0578,6.0000,0.0000,-5.0000,0.3776,5.1960
22.0500,8.6474,0.0000,-10.0000,0.3776,0.0777,4.1474,2.5980,-10.0000,0.3776,0.0623,4.1474,-2.5980,-10.0000,0.3776,0.0613,6.0250,0.0000,-5.0000,0.3776,5.1960
22.1000,8.6724,0.0000,-10.0000,0.3776,0.0777,4.1724,2.5980,-10.0000,0.3776,0.0609,4.1724,-2.5980,-10.0000,0.3776,0.0608,6.0500,0.0000,-5.0000,0.3776,5.1960
22.1500,8.6974,0.0000,-10.0000,0.3776,0.0783,4.1974,2.5980,-10.0000,0.3776,0.0612,4.1974,-2.5980,-10.0000,0.3776,0.0609,6.0750,0.0000,-5.0000,0.3776,5.1960
22.2000,8.7224,0.0000,-10.0000,0.3776,0.0799,4.2224,2.5980,-10.0000,0.3776,0.0613,4.2224,-2.5980,-10.0000,0.3776,0.0610,6.1000,0.0000,-5.0000,0.3776,5.1960
22.2500,8.7474,0.0000,-10.0000,0.3776,0.0783,4.2474,2.5980,-10.0000,0.3776,0.0632,4.2474,-2.5980,-10.0000,0.3776,0.0613,6.1250,0.0000,-5.0000,0.3776,5.1960
