t,d0_x,d0_y,d0_z,d0_poserr,d0_solve_ms,d1_x,d1_y,d1_z,d1_poserr,d1_solve_ms,d2_x,d2_y,d2_z,d2_poserr,d2_solve_ms,d3_x,d3_y,d3_z,d3_poserr,d3_solve_ms,d4_x,d4_y,d4_z,d4_poserr,d4_solve_ms,d5_x,d5_y,d5_z,d5_poserr,d5_solve_ms,d6_x,d6_y,d6_z,d6_poserr,d6_solve_ms,d7_x,d7_y,d7_z,d7_poserr,d7_solve_ms,d8_x,d8_y,d8_z,d8_poserr,d8_solve_ms,leader_x,leader_y,leader_z,formation_max_err,min_spacing
19.1500,4.1974,0.0000,-10.0000,0.3776,0.0920,4.1974,3.0000,-10.0000,0.3776,0.0962,4.1974,-3.0000,-10.0000,0.3776,0.0984,7.1974,0.0000,-10.0000,0.3776,0.0639,1.1974,0.0000,-10.0000,0.3776,0.0607,7.1974,3.0000,-10.0000,0.3776,0.0606,1.1974,3.0000,-10.0000,0.3776,0.0637,7.1974,-3.0000,-10.0000,0.3776,0.0603,1.1974,-3.0000,-10.0000,0.3776,0.0618,4.5750,0.0000,-5.0000,0.3776,3.0000
19.2000,4.2224,0.0000,-10.0000,0.3776,0.0908,4.2224,3.0000,-10.0000,0.3776,0.0951,4.2224,-3.0000,-10.0000,0.3776,0.0848,7.2224,0.0000,-10.0000,0.3776,0.0607,1.2224,0.0000,-10.0000,0.3776,0.0607,7.2224,3.0000,-10.0000,0.3776,0.0609,1.2224,3.0000,-10.0000,0.3776,0.0630,7.2224,-3.0000,-10.0000,0.3776,0.0604,1.2224,-3.0000,-10.0000,0.3776,0.0607,4.6000,0.0000,-5.0000,0.3776,3.0000
19.2500,4.2474,0.0000,-10.0000,0.3776,0.0912,4.2474,3.0000,-10.0000,0.3776,0.0954,4.2474,-3.0000,-10.0000,0.3776,0.0846,7.2474,0.0000,-10.0000,0.3776,0.0627,1.2474,0.0000,-10.0000,0.3776,0.0617,7.2474,3.0000,-10.0000,0.3776,0.0608,1.2474,3.0000,-10.0000,0.3776,0.0608,7.2474,-3.0000,-10.0000,0.3776,0.0607,1.2474,-3.0000,-10.0000,0.3776,0.0609,4.6250,0.0000,-5.0000,0.3776,3.0000
19.3000,4.2724,0.0000,-10.0000,0.3776,0.0911,4.2724,3.0000,-10.0000,0.3776,0.0975,4.2724,-3.0000,-10.0000,0.3776,0.0853,7.2724,0.0000,-10.0000,0.3776,0.0605,1.2724,0.0000,-10.0000,0.3776,0.0606,7.2724,3.0000,-10.0000,0.3776,0.0608,1.2724,3.0000,-10.0000,0.3776,0.0603,7.2724,-3.0000,-10.0000,0.3776,0.0606,1.2724,-3.0000,-10.0000,0.3776,0.0631,4.6500,0.0000,-5.0000,0.3776,3.0000
19.3500,4.2974,0.0000,-10.0000,0.3776,0.0919,4.2974,3.0000,-10.0000,0.3776,0.0950,4.2974,-3.0000,-10.0000,0.3776,0.0847,7.2974,0.0000,-10.0000,0.3776,0.0605,1.2974,0.0000,-10.0000,0.3776,0.0639,7.2974,3.0000,-10.0000,0.3776,0.0608,1.2974,3.0000,-10.0000,0.3776,0.0602,7.2974,-3.0000,-10.0000,0.3776,0.0605,1.2974,-3.0000,-10.0000,0.3776,0.0615,4.6750,0.0000,-5.0000,0.3776,3.0000
19.4000,4.3224,0.0000,-10.0000,0.3776,0.0913,4.3224,3.0000,-10.0000,0.3776,0.0954,4.3224,-3.0000,-10.0000,0.3776,0.0851,7.3224,0.0000,-10.0000,0.3776,0.0628,1.3224,0.0000,-10.0000,0.3776,0.0605,7.3224,3.0000,-10.0000,0.3776,0.0605,1.3224,3.0000,-10.0000,0.3776,0.0619,7.3224,-3.0000,-10.0000,0.3776,0.0606,1.3224,-3.0000,-10.0000,0.3776,0.0612,4.7000,0.0000,-5.0000,0.3776,3.0000
19.4500,4.3474,0.0000,-10.0000,0.3776,0.0918,4.3474,3.0000,-10.0000,0.3776,0.0964,4.3474,-3.0000,-10.0000,0.3776,0.0860,7.3474,0.0000,-10.0000,0.3776,0.0613,1.3474,0.0000,-10.0000,0.3776,0.0615,7.3474,3.0000,-10.0000,0.3776,0.0612,1.3474,3.0000,-10.0000,0.3776,0.0608,7.3474,-3.0000,-10.0000,0.3776,0.0609,1.3474,-3.0000,-10.0000,0.3776,0.0612,4.7250,0.0000,-5.0000,0.3776,3.0000
19.5000,4.3724,0.0000,-10.0000,0.3776,0.0924,4.3724,3.0000,-10.0000,0.3776,0.0961,4.3724,-3.0000,-10.0000,0.3776,0.0865,7.3724,0.0000,-10.0000,0.3776,0.0613,1.3724,0.0000,-10.0000,0.3776,0.0611,7.3724,3.0000,-10.0000,0.3776,0.0637,1.3724,3.0000,-10.0000,0.3776,0.0606,7.3724,-3.0000,-10.0000,0.3776,0.0607,1.3724,-3.0000,-10.0000,0.3776,0.0613,4.7500,0.0000,-5.0000,0.3776,3.0000
19.5500,4.3974,0.0000,-10.0000,0.3776,0.0919,4.3974,3.0000,-10.0000,0.3776,0.0963,4.3974,-3.0000,-10.0000,0.3776,0.0940,7.3974,0.0000,-10.0000,0.3776,0.0607,1.3974,0.0000,-10.0000,0.3776,0.0613,7.3974,3.0000,-10.0000,0.3776,0.0615,1.3974,3.0000,-10.0000,0.3776,0.0612,7.3974,-3.0000,-10.0000,0.3776,0.0615,1.3974,-3.0000,-10.0000,0.3776,0.0612,4.7750,0.0000,-5.0000,0.3776,3.0000
19.6000,4.4224,0.0000,-10.0000,0.3776,0.0940,4.4224,3.0000,-10.0000,0.3776,0.1024,4.4224,-3.0000,-10.0000,0.3776,0.0914,7.4224,0.0000,-10.0000,0.3776,0.0609,1.4224,0.0000,-10.0000,0.3776,0.0608,7.4224,3.0000,-10.0000,0.3776,0.0606,1.4224,3.0000,-10.0000,0.3776,0.0607,7.4224,-3.0000,-10.0000,0.3776,0.0631,1.4224,-3.0000,-10.0000,0.3776,0.0639,4.8000,0.0000,-5.0000,0.3776,3.0000
19.6500,4.4474,0.0000,-10.0000,0.3776,0.0920,4.4474,3.0000,-10.0000,0.3776,0.0960,4.4474,-3.0000,-10.0000,0.3776,0.0860,7.4474,0.0000,-10.0000,0.3776,0.0611,1.4474,0.0000,-10.0000,0.3776,0.0632,7.4474,3.0000,-10.0000,0.3776,0.0662,1.4474,3.0000,-10.0000,0.3776,0.0610,7.4474,-3.0000,-10.0000,0.3776,0.0611,1.4474,-3.0000,-10.0000,0.3776,0.0613,4.8250,0.0000,-5.0000,0.3776,3.0000
19.7000,4.4724,0.0000,-10.0000,0.3776,0.0919,4.4724,3.0000,-10.0000,0.3776,0.0960,4.4724,-3.0000,-10.0000,0.3776,0.0859,7.4724,0.0000,-10.0000,0.3776,0.0622,1.4724,0.0000,-10.0000,0.3776,0.0615,7.4724,3.0000,-10.0000,0.3776,0.0609,1.4724,3.0000,-10.0000,0.3776,0.0608,7.4724,-3.0000,-10.0000,0.3776,0.0613,1.4724,-3.0000,-10.0000,0.3776,0.0612,4.8500,0.0000,-5.0000,0.3776,3.0000
19.7500,4.4974,0.0000,-10.0000,0.3776,0.0922,4.4974,3.0000,-10.0000,0.3776,0.0969,4.4974,-3.0000,-10.0000,0.3776,0.0857,7.4974,0.0000,-10.0000,0.3776,0.0608,1.4974,0.0000,-10.0000,0.3776,0.0612,7.4974,3.0000,-10.0000,0.3776,0.0613,1.4974,3.0000,-10.0000,0.3776,0.0639,7.4974,-3.0000,-10.0000,0.3776,0.0604,1.4974,-3.0000,-10.0000,0.3776,0.0607,4.8750,0.0000,-5.0000,0.3776,3.0000
19.8000,4.5224,0.0000,-10.0000,0.3776,0.0920,4.5224,3.0000,-10.0000,0.3776,0.0953,4.5224,-3.0000,-10.0000,0.3776,0.0849,7.5224,0.0000,-10.0000,0.3776,0.0605,1.5224,0.0000,-10.0000,0.3776,0.0605,7.5224,3.0000,-10.0000,0.3776,0.0603,1.5224,3.0000,-10.0000,0.3776,0.0604,7.5224,-3.0000,-10.0000,0.3776,0.0618,1.5224,-3.0000,-10.0000,0.3776,0.0606,4.9000,0.0000,-5.0000,0.3776,3.0000
19.8500,4.5474,0.0000,-10.0000,0.3776,0.0913,4.5474,3.0000,-10.0000,0.3776,0.0978,4.5474,-3.0000,-10.0000,0.3776,0.0849,7.5474,0.0000,-10.0000,0.3776,0.0609,1.5474,0.0000,-10.0000,0.3776,0.0605,7.5474,3.0000,-10.0000,0.3776,0.0615,1.5474,3.0000,-10.0000,0.3776,0.0603,7.5474,-3.0000,-10.0000,0.3776,0.0604,1.5474,-3.0000,-10.0000,0.3776,0.0609,4.9250,0.0000,-5.0000,0.3776,3.0000
19.9000,4.5724,0.0000,-10.0000,0.3776,0.0911,4.5724,3.0000,-10.0000,0.3776,0.0957,4.5724,-3.0000,-10.0000,0.3776,0.0848,7.5724,0.0000,-10.0000,0.3776,0.0612,1.5724,0.0000,-10.0000,0.3776,0.0603,7.5724,3.0000,-10.0000,0.3776,0.0606,1.5724,3.0000,-10.0000,0.3776,0.0610,7.5724,-3.0000,-10.0000,0.3776,0.0621,1.5724,-3.0000,-10.0000,0.3776,0.0610,4.9500,0.0000,-5.0000,0.3776,3.0000
19.9500,4.5974,0.0000,-10.0000,0.3776,0.0915,4.5974,3.0000,-10.0000,0.3776,0.0957,4.5974,-3.0000,-10.0000,0.3776,0.0853,7.5974,0.0000,-10.0000,0.3776,0.0628,1.5974,0.0000,-10.0000,0.3776,0.0608,7.5974,3.0000,-10.0000,0.3776,0.0606,1.5974,3.0000,-10.0000,0.3776,0.0604,7.5974,-3.0000,-10.0000,0.3776,0.0604,1.5974,-3.0000,-10.0000,0.3776,0.0604,4.9750,0.0000,-5.0000,0.3776,3.0000
20.0000,4.6224,0.0000,-10.0000,0.3776,0.0919,4.6224,3.0000,-10.0000,0.3776,0.0958,4.6224,-3.0000,-10.0000,0.3776,0.0858,7.6224,0.0000,-10.0000,0.3776,0.0610,1.6224,0.0000,-10.0000,0.3776,0.0612,7.6224,3.0000,-10.0000,0.3776,0.0613,1.6224,3.0000,-10.0000,0.3776,0.0607,7.6224,-3.0000,-10.0000,0.3776,0.0610,1.6224,-3.0000,-10.0000,0.3776,0.0645,5.0000,0.0000,-5.0000,0.3776,3.0000
20.0500,4.6474,0.0000,-10.0000,0.3776,0.0946,4.6474,3.0000,-10.0000,0.3776,0.0958,4.6474,-3.0000,-10.0000,0.3776,0.0852,7.6474,0.0000,-10.0000,0.3776,0.0602,1.6474,0.0000,-10.0000,0.3776,0.0611,7.6474,3.0000,-10.0000,0.3776,0.0631,1.6474,3.0000,-10.0000,0.3776,0.0650,7.6474,-3.0000,-10.0000,0.3776,0.0911,1.6474,-3.0000,-10.0000,0.3776,0.0886,5.0250,0.0000,-5.0000,0.3776,3.0000
20.1000,4.6724,0.0000,-10.0000,0.3776,0.0907,4.6724,3.0000,-10.0000,0.3776,0.0954,4.6724,-3.0000,-10.0000,0.3776,0.0895,7.6724,0.0000,-10.0000,0.3776,0.0646,1.6724,0.0000,-10.0000,0.3776,0.0606,7.6724,3.0000,-10.0000,0.3776,0.0611,1.6724,3.0000,-10.0000,0.3776,0.0608,7.6724,-3.0000,-10.0000,0.3776,0.0609,1.6724,-3.0000,-10.0000,0.3776,0.0607,5.0500,0.0000,-5.0000,0.3776,3.0000
20.1500,4.6974,0.0000,-10.0000,0.3776,0.0959,4.6974,3.0000,-10.0000,0.3776,0.0969,4.6974,-3.0000,-10.0000,0.3776,0.0851,7.6974,0.0000,-10.0000,0.3776,0.0600,1.6974,0.0000,-10.0000,0.3776,0.0605,7.6974,3.0000,-10.0000,0.3776,0.0607,1.6974,3.0000,-10.0000,0.3776,0.0664,7.6974,-3.0000,-10.0000,0.3776,0.0637,1.6974,-3.0000,-10.0000,0.3776,0.0607,5.0750,0.0000,-5.0000,0.3776,3.0000
20.2000,4.7224,0.0000,-10.0000,0.3776,0.0912,4.7224,3.0000,-10.0000,0.3776,0.0956,4.7224,-3.0000,-10.0000,0.3776,0.0850,7.7224,0.0000,-10.0000,0.3776,0.0637,1.7224,0.0000,-10.0000,0.3776,0.0642,7.7224,3.0000,-10.0000,0.3776,0.0642,1.7224,3.0000,-10.0000,0.3776,0.0606,7.7224,-3.0000,-10.0000,0.3776,0.0611,1.7224,-3.0000,-10.0000,0.3776,0.0614,5.1000,0.0000,-5.0000,0.3776,3.0000
20.2500,4.7474,0.0000,-10.0000,0.3776,0.0967,4.7474,3.0000,-10.0000,0.3776,0.1033,4.7474,-3.0000,-10.0000,0.3776,0.0894,7.7474,0.0000,-10.0000,0.3776,0.0607,1.7474,0.0000,-10.0000,0.3776,0.0610,7.7474,3.0000,-10.0000,0.3776,0.0620,1.7474,3.0000,-10.0000,0.3776,0.0604,7.7474,-3.0000,-10.0000,0.3776,0.0611,1.7474,-3.0000,-10.0000,0.3776,0.0638,5.1250,0.0000,-5.0000,0.3776,3.0000
20.3000,4.7724,0.0000,-10.0000,0.3776,0.0966,4.7724,3.0000,-10.0000,0.3776,0.0974,4.7724,-3.0000,-10.0000,0.3776,0.0852,7.7724,0.0000,-10.0000,0.3776,0.0620,1.7724,0.0000,-10.0000,0.3776,0.0605,7.7724,3.0000,-10.0000,0.3776,0.0636,1.7724,3.0000,-10.0000,0.3776,0.0634,7.7724,-3.0000,-10.0000,0.3776,0.0608,1.7724,-3.0000,-10.0000,0.3776,0.0605,5.1500,0.0000,-5.0000,0.3776,3.0000
20.3500,4.7974,0.0000,-10.0000,0.3776,0.0911,4.7974,3.0000,-10.0000,0.3776,0.0958,4.7974,-3.0000,-10.0000,0.3776,0.0849,7.7974,0.0000,-10.0000,0.3776,0.0636,1.7974,0.0000,-10.0000,0.3776,0.0608,7.7974,3.0000,-10.0000,0.3776,0.0606,1.7974,3.0000,-10.0000,0.3776,0.0606,7.7974,-3.0000,-10.0000,0.3776,0.0608,1.7974,-3.0000,-10.0000,0.3776,0.0608,5.1750,0.0000,-5.0000,0.3776,3.0000
20.4000,4.8224,0.0000,-10.0000,0.3776,0.0912,4.8224,3.0000,-10.0000,0.3776,0.0999,4.8224,-3.0000,-10.0000,0.3776,0.0853,7.8224,0.0000,-10.0000,0.3776,0.0602,1.8224,0.0000,-10.0000,0.3776,0.0606,7.8224,3.0000,-10.0000,0.3776,0.0611,1.8224,3.0000,-10.0000,0.3776,0.0602,7.8224,-3.0000,-10.0000,0.3776,0.0604,1.8224,-3.0000,-10.0000,0.3776,0.0647,5.2000,0.0000,-5.0000,0.3776,3.0000
20.4500,4.8474,0.0000,-10.0000,0.3776,0.0911,4.8474,3.0000,-10.0000,0.3776,0.0956,4.8474,-3.0000,-10.0000,0.3776,0.0849,7.8474,0.0000,-10.0000,0.3776,0.0612,1.8474,0.0000,-10.0000,0.3776,0.0608,7.8474,3.0000,-10.0000,0.3776,0.0638,1.8474,3.0000,-10.0000,0.3776,0.0611,7.8474,-3.0000,-10.0000,0.3776,0.0650,1.8474,-3.0000,-10.0000,0.3776,0.0617,5.2250,0.0000,-5.0000,0.3776,3.0000
20.5000,4.8724,0.0000,-10.0000,0.3776,0.0920,4.8724,3.0000,-10.0000,0.3776,0.0962,4.8724,-3.0000,-10.0000,0.3776,0.0916,7.8724,0.0000,-10.0000,0.3776,0.0634,1.8724,0.0000,-10.0000,0.3776,0.0655,7.8724,3.0000,-10.0000,0.3776,0.0625,1.8724,3.0000,-10.0000,0.3776,0.0624,7.8724,-3.0000,-10.0000,0.3776,0.0605,1.8724,-3.0000,-10.0000,0.3776,0.0607,5.2500,0.0000,-5.0000,0.3776,3.0000
20.5500,4.8974,0.0000,-10.0000,0.3776,0.0947,4.8974,3.0000,-10.0000,0.3776,0.0959,4.8974,-3.0000,-10.0000,0.3776,0.0854,7.8974,0.0000,-10.0000,0.3776,0.0608,1.8974,0.0000,-10.0000,0.3776,0.0607,7.8974,3.0000,-10.0000,0.3776,0.0603,1.8974,3.0000,-10.0000,0.3776,0.0603,7.8974,-3.0000,-10.0000,0.3776,0.0635,1.8974,-3.0000,-10.0000,0.3776,0.0606,5.2750,0.0000,-5.0000,0.3776,3.0000
20.6000,4.9224,0.0000,-10.0000,0.3776,0.0909,4.9224,3.0000,-10.0000,0.3776,0.0953,4.9224,-3.0000,-10.0000,0.3776,0.0863,7.9224,0.0000,-10.0000,0.3776,0.0615,1.9224,0.0000,-10.0000,0.3776,0.0629,7.9224,3.0000,-10.0000,0.3776,0.0644,1.9224,3.0000,-10.0000,0.3776,0.0606,7.9224,-3.0000,-10.0000,0.3776,0.0613,1.9224,-3.0000,-10.0000,0.3776,0.0611,5.3000,0.0000,-5.0000,0.3776,3.0000
20.6500,4.9474,0.0000,-10.0000,0.3776,0.0920,4.9474,3.0000,-10.0000,0.3776,0.0987,4.9474,-3.0000,-10.0000,0.3776,0.0912,7.9474,0.0000,-10.0000,0.3776,0.0637,1.9474,0.0000,-10.0000,0.3776,0.0642,7.9474,3.0000,-10.0000,0.3776,0.0605,1.9474,3.0000,-10.0000,0.3776,0.0604,7.9474,-3.0000,-10.0000,0.3776,0.0602,1.9474,-3.0000,-10.0000,0.3776,0.0614,5.3250,0.0000,-5.0000,0.3776,3.0000
20.7000,4.9724,0.0000,-10.0000,0.3776,0.0923,4.9724,3.0000,-10.0000,0.3776,0.0954,4.9724,-3.0000,-10.0000,0.3776,0.0850,7.9724,0.0000,-10.0000,0.3776,0.0605,1.9724,0.0000,-10.0000,0.3776,0.0610,7.9724,3.0000,-10.0000,0.3776,0.0608,1.9724,3.0000,-10.0000,0.3776,0.0639,7.9724,-3.0000,-10.0000,0.3776,0.0643,1.9724,-3.0000,-10.0000,0.3776,0.0614,5.3500,0.0000,-5.0000,0.3776,3.0000
20.7500,4.9974,0.0000,-10.0000,0.3776,0.0918,4.9974,3.0000,-10.0000,0.3776,0.0959,4.9974,-3.0000,-10.0000,0.3776,0.0859,7.9974,0.0000,-10.0000,0.3776,0.0629,1.9974,0.0000,-10.0000,0.3776,0.0649,7.9974,3.0000,-10.0000,0.3776,0.0608,1.9974,3.0000,-10.0000,0.3776,0.0605,7.9974,-3.0000,-10.0000,0.3776,0.0610,1.9974,-3.0000,-10.0000,0.3776,0.0612,5.3750,0.0000,-5.0000,0.3776,3.0000
20.8000,5.0224,0.0000,-10.0000,0.3776,0.0925,5.0224,3.0000,-10.0000,0.3776,0.1014,5.0224,-3.0000,-10.0000,0.3776,0.0888,8.0224,0.0000,-10.0000,0.3776,0.0619,2.0224,0.0000,-10.0000,0.3776,0.0619,8.0224,3.0000,-10.0000,0.3776,0.0620,2.0224,3.0000,-10.0000,0.3776,0.0610,8.0224,-3.0000,-10.0000,0.3776,0.0641,2.0224,-3.0000,-10.0000,0.3776,0.0649,5.4000,0.0000,-5.0000,0.3776,3.0000
20.8500,5.0474,0.0000,-10.0000,0.3776,0.0968,5.0474,3.0000,-10.0000,0.3776,0.1008,5.0474,-3.0000,-10.0000,0.3776,0.0852,8.0474,0.0000,-10.0000,0.3776,0.0603,2.0474,0.0000,-10.0000,0.3776,0.0608,8.0474,3.0000,-10.0000,0.3776,0.0630,2.0474,3.0000,-10.0000,0.3776,0.0636,8.0474,-3.0000,-10.0000,0.3776,0.0607,2.0474,-3.0000,-10.0000,0.3776,0.0608,5.4250,0.0000,-5.0000,0.3776,3.0000
20.9000,5.0724,0.0000,-10.0000,0.3776,0.0916,5.0724,3.0000,-10.0000,0.3776,0.0961,5.0724,-3.0000,-10.0000,0.3776,0.0879,8.0724,0.0000,-10.0000,0.3776,0.0610,2.0724,0.0000,-10.0000,0.3776,0.0612,8.0724,3.0000,-10.0000,0.3776,0.0609,2.0724,3.0000,-10.0000,0.3776,0.0653,8.0724,-3.0000,-10.0000,0.3776,0.0615,2.0724,-3.0000,-10.0000,0.3776,0.0624,5.4500,0.0000,-5.0000,0.3776,3.0000
20.9500,5.0974,0.0000,-10.0000,0.3776,0.0957,5.0974,3.0000,-10.0000,0.3776,0.0963,5.0974,-3.0000,-10.0000,0.3776,0.0856,8.0974,0.0000,-10.0000,0.3776,0.0612,2.0974,0.0000,-10.0000,0.3776,0.0613,8.0974,3.0000,-10.0000,0.3776,0.0614,2.0974,3.0000,-10.0000,0.3776,0.0620,8.0974,-3.0000,-10.0000,0.3776,0.0649,2.0974,-3.0000,-10.0000,0.3776,0.0614,5.4750,0.0000,-5.0000,0.3776,3.0000
21.0000,5.1224,0.0000,-10.0000,0.3776,0.0920,5.1224,3.0000,-10.0000,0.3776,0.0961,5.1224,-3.0000,-10.0000,0.3776,0.0857,8.1224,0.0000,-10.0000,0.3776,0.0612,2.1224,0.0000,-10.0000,0.3776,0.0646,8.1224,3.0000,-10.0000,0.3776,0.0614,2.1224,3.0000,-10.0000,0.3776,0.0627,8.1224,-3.0000,-10.0000,0.3776,0.0606,2.1224,-3.0000,-10.0000,0.3776,0.0631,5.5000,0.0000,-5.0000,0.3776,3.0000
21.0500,5.1474,0.0000,-10.0000,0.3776,0.0909,5.1474,3.0000,-10.0000,0.3776,0.0981,5.1474,-3.0000,-10.0000,0.3776,0.0851,8.1474,0.0000,-10.0000,0.3776,0.0611,2.1474,0.0000,-10.0000,0.3776,0.0612,8.1474,3.0000,-10.0000,0.3776,0.0610,2.1474,3.0000,-10.0000,0.3776,0.0612,8.1474,-3.0000,-10.0000,0.3776,0.0609,2.1474,-3.0000,-10.0000,0.3776,0.0607,5.5250,0.0000,-5.0000,0.3776,3.0000
21.1000,5.1724,0.0000,-10.0000,0.3776,0.0925,5.1724,3.0000,-10.0000,0.3776,0.1014,5.1724,-3.0000,-10.0000,0.3776,0.0858,8.1724,0.0000,-10.0000,0.3776,0.0605,2.1724,0.0000,-10.0000,0.3776,0.0608,8.1724,3.0000,-10.0000,0.3776,0.0605,2.1724,3.0000,-10.0000,0.3776,0.0607,8.1724,-3.0000,-10.0000,0.3776,0.0637,2.1724,-3.0000,-10.0000,0.3776,0.0646,5.5500,0.0000,-5.0000,0.3776,3.0000
21.1500,5.1974,0.0000,-10.0000,0.3776,0.0919,5.1974,3.0000,-10.0000,0.3776,0.0964,5.1974,-3.0000,-10.0000,0.3776,0.0856,8.1974,0.0000,-10.0000,0.3776,0.0633,2.1974,0.0000,-10.0000,0.3776,0.0608,8.1974,3.0000,-10.0000,0.3776,0.0640,2.1974,3.0000,-10.0000,0.3776,0.0612,8.1974,-3.0000,-10.0000,0.3776,0.0605,2.1974,-3.0000,-10.0000,0.3776,0.0609,5.5750,0.0000,-5.0000,0.3776,3.0000
21.2000,5.2224,0.0000,-10.0000,0.3776,0.0910,5.2224,3.0000,-10.0000,0.3776,0.0998,5.2224,-3.0000,-10.0000,0.3776,0.0850,8.2224,0.0000,-10.0000,0.3776,0.0609,2.2224,0.0000,-10.0000,0.3776,0.0622,8.2224,3.0000,-10.0000,0.3776,0.0633,2.2224,3.0000,-10.0000,0.3776,0.0649,8.2224,-3.0000,-10.0000,0.3776,0.0648,2.2224,-3.0000,-10.0000,0.3776,0.0626,5.6000,0.0000,-5.0000,0.3776,3.0000
21.2500,5.2474,0.0000,-10.0000,0.3776,0.0909,5.2474,3.0000,-10.0000,0.3776,0.0951,5.2474,-3.0000,-10.0000,0.3776,0.0856,8.2474,0.0000,-10.0000,0.3776,0.0609,2.2474,0.0000,-10.0000,0.3776,0.0611,8.2474,3.0000,-10.0000,0.3776,0.0628,2.2474,3.0000,-10.0000,0.3776,0.0638,8.2474,-3.0000,-10.0000,0.3776,0.0604,2.2474,-3.0000,-10.0000,0.3776,0.0609,5.6250,0.0000,-5.0000,0.3776,3.0000
21.3000,5.2724,0.0000,-10.0000,0.3776,0.0908,5.2724,3.0000,-10.0000,0.3776,0.0955,5.2724,-3.0000,-10.0000,0.3776,0.0879,8.2724,0.0000,-10.0000,0.3776,0.0638,2.2724,0.0000,-10.0000,0.3776,0.0604,8.2724,3.0000,-10.0000,0.3776,0.0606,2.2724,3.0000,-10.0000,0.3776,0.0606,8.2724,-3.0000,-10.0000,0.3776,0.0609,2.2724,-3.0000,-10.0000,0.3776,0.0609,5.6500,0.0000,-5.0000,0.3776,3.0000
21.3500,5.2974,0.0000,-10.0000,0.3776,0.0941,5.2974,3.0000,-10.0000,0.3776,0.1025,5.2974,-3.0000,-10.0000,0.3776,0.0849,8.2974,0.0000,-10.0000,0.3776,0.0610,2.2974,0.0000,-10.0000,0.3776,0.0637,8.2974,3.0000,-10.0000,0.3776,0.0607,2.2974,3.0000,-10.0000,0.3776,0.0616,8.2974,-3.0000,-10.0000,0.3776,0.0660,2.2974,-3.0000,-10.0000,0.3776,0.0657,5.6750,0.0000,-5.0000,0.3776,3.0000
21.4000,5.3224,0.0000,-10.0000,0.3776,0.0982,5.3224,3.0000,-10.0000,0.3776,0.1011,5.3224,-3.0000,-10.0000,0.3776,0.0905,8.3224,0.0000,-10.0000,0.3776,0.0647,2.3224,0.0000,-10.0000,0.3776,0.0654,8.3224,3.0000,-10.0000,0.3776,0.0632,2.3224,3.0000,-10.0000,0.3776,0.0631,8.3224,-3.0000,-10.0000,0.3776,0.0619,2.3224,-3.0000,-10.0000,0.3776,0.0618,5.7000,0.0000,-5.0000,0.3776,3.0000
21.4500,5.3474,0.0000,-10.0000,0.3776,0.0948,5.3474,3.0000,-10.0000,0.3776,0.0985,5.3474,-3.0000,-10.0000,0.3776,0.0906,8.3474,0.0000,-10.0000,0.3776,0.0650,2.3474,0.0000,-10.0000,0.3776,0.0614,8.3474,3.0000,-10.0000,0.3776,0.0613,2.3474,3.0000,-10.0000,0.3776,0.0603,8.3474,-3.0000,-10.0000,0.3776,0.0635,2.3474,-3.0000,-10.0000,0.3776,0.0645,5.7250,0.0000,-5.0000,0.3776,3.0000
21.5000,5.3724,0.0000,-10.0000,0.3776,0.0923,5.3724,3.0000,-10.0000,0.3776,0.1002,5.3724,-3.0000,-10.0000,0.3776,0.0848,8.3724,0.0000,-10.0000,0.3776,0.0640,2.3724,0.0000,-10.0000,0.3776,0.0602,8.3724,3.0000,-10.0000,0.3776,0.0604,2.3724,3.0000,-10.0000,0.3776,0.0634,8.3724,-3.0000,-10.0000,0.3776,0.0607,2.3724,-3.0000,-10.0000,0.3776,0.0610,5.7500,0.0000,-5.0000,0.3776,3.0000
21.5500,5.3974,0.0000,-10.0000,0.3776,0.0914,5.3974,3.0000,-10.0000,0.3776,0.0949,5.3974,-3.0000,-10.0000,0.3776,0.0848,8.3974,0.0000,-10.0000,0.3776,0.0650,2.3974,0.0000,-10.0000,0.3776,0.0615,8.3974,3.0000,-10.0000,0.3776,0.0604,2.3974,3.0000,-10.0000,0.3776,0.0602,8.3974,-3.0000,-10.0000,0.3776,0.0615,2.3974,-3.0000,-10.0000,0.3776,0.0607,5.7750,0.0000,-5.0000,0.3776,3.0000
21.6000,5.4224,0.0000,-10.0000,0.3776,0.0950,5.4224,3.0000,-10.0000,0.3776,0.0976,5.4224,-3.0000,-10.0000,0.3776,0.0849,8.4224,0.0000,-10.0000,0.3776,0.0603,2.4224,0.0000,-10.0000,0.3776,0.0604,8.4224,3.0000,-10.0000,0.3776,0.0618,2.4224,3.0000,-10.0000,0.3776,0.0602,8.4224,-3.0000,-10.0000,0.3776,0.0605,2.4224,-3.0000,-10.0000,0.3776,0.0639,5.8000,0.0000,-5.0000,0.3776,3.0000
21.6500,5.4474,0.0000,-10.0000,0.3776,0.0913,5.4474,3.0000,-10.0000,0.3776,0.0954,5.4474,-3.0000,-10.0000,0.3776,0.0848,8.4474,0.0000,-10.0000,0.3776,0.0640,2.4474,0.0000,-10.0000,0.3776,0.0639,8.4474,3.0000,-10.0000,0.3776,0.0663,2.4474,3.0000,-10.0000,0.3776,0.0605,8.4474,-3.0000,-10.0000,0.3776,0.0604,2.4474,-3.0000,-10.0000,0.3776,0.0608,5.8250,0.0000,-5.0000,0.3776,3.0000
